Plot Title: 20169122,,,,,,,,,,
#,"Date Time, GMT-05:00","Pressure, in Hg (LGR S/N: 20169122, SEN S/N: 20024877)","Wind Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Gust Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20177195)","Wind Direction, ø (LGR S/N: 20169122, SEN S/N: 20177663)","Rain, in (LGR S/N: 20169122, SEN S/N: 20192321)","PAR, µmol/m²/s (LGR S/N: 20169122, SEN S/N: 20197885)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20168088)","RH, % (LGR S/N: 20169122, SEN S/N: 20168088)"
42,12/4/2017 22:35,30.1959,2.26,6.76,39.407,249.9,0,1.2,37.513,100
43,12/4/2017 22:45,30.1929,1.12,5.64,39.407,224.6,0,1.2,36.986,99.7
44,12/4/2017 22:55,30.1959,2.26,5.64,39.407,240.1,0,1.2,37.035,99.2
45,12/4/2017 23:05,30.187,0,5.64,39.407,238.7,0,1.2,37.274,98.9
46,12/4/2017 23:15,30.1841,0,2.26,39.407,234.5,0,1.2,37.416,98.6
47,12/4/2017 23:25,30.1782,0,3.38,39.407,235.9,0,1.2,38.511,98.5
48,12/4/2017 23:35,30.1782,0,3.38,39.454,240.1,0,1.2,38.653,96.7
49,12/4/2017 23:45,30.1752,2.26,7.87,39.502,233.1,0,1.2,38.937,96.1
50,12/4/2017 23:55,30.1752,3.38,10.13,39.454,209.2,0,1.2,44.127,88.9
51,12/5/2017 0:05,30.1723,4.5,11.25,39.502,203.6,0,1.2,44.4,86.6
52,12/5/2017 0:15,30.1723,2.26,9.01,39.502,240.1,0,1.2,40.158,92.3
53,12/5/2017 0:25,30.1575,3.38,9.01,39.502,209.2,0,1.2,44.082,86.8
54,12/5/2017 0:35,30.1516,5.64,10.13,39.549,195.1,0,1.2,44.582,84.5
55,12/5/2017 0:45,30.1457,9.01,18.01,39.549,181.1,0,1.2,44.856,83.1
56,12/5/2017 0:55,30.1398,10.13,19.15,39.596,176.9,0,1.2,45.534,80.9
57,12/5/2017 1:05,30.1427,10.13,20.27,39.596,179.7,0,1.2,45.579,80.6
58,12/5/2017 1:15,30.1457,10.13,20.27,39.596,183.9,0,1.2,45.579,80.2
59,12/5/2017 1:25,30.1427,9.01,16.89,39.643,186.7,0,1.2,45.579,80
60,12/5/2017 1:35,30.1398,10.13,18.01,39.69,185.3,0,1.2,45.714,79.6
61,12/5/2017 1:45,30.1457,9.01,19.15,39.69,186.7,0,1.2,45.896,79.3
62,12/5/2017 1:55,30.1457,7.87,15.77,39.69,185.3,0,1.2,45.851,79.3
63,12/5/2017 2:05,30.1486,7.87,16.89,39.736,185.3,0,1.2,45.851,79.4
64,12/5/2017 2:15,30.1427,10.13,22.53,39.783,186.7,0,1.2,46.076,78.8
65,12/5/2017 2:25,30.1339,10.13,21.39,39.83,178.3,0,1.2,45.986,78.9
66,12/5/2017 2:35,30.128,9.01,20.27,39.877,178.3,0,1.2,45.896,78.9
67,12/5/2017 2:45,30.1191,9.01,18.01,39.877,176.9,0,1.2,46.031,78.6
68,12/5/2017 2:55,30.1132,11.25,20.27,39.924,181.1,0,1.2,46.076,78.4
69,12/5/2017 3:05,30.0984,10.13,18.01,39.924,178.3,0,1.2,46.121,78.4
70,12/5/2017 3:15,30.1014,7.87,16.89,39.97,186.7,0,1.2,46.076,78.6
71,12/5/2017 3:25,30.1014,7.87,15.77,39.97,189.5,0,1.2,46.256,78.7
72,12/5/2017 3:35,30.0955,5.64,12.39,40.064,193.7,0,1.2,46.301,78.8
73,12/5/2017 3:45,30.0955,6.76,14.63,40.064,193.7,0,1.2,46.661,78.2
74,12/5/2017 3:55,30.0925,7.87,16.89,40.064,188.1,0,1.2,46.391,78.8
75,12/5/2017 4:05,30.0925,7.87,16.89,40.111,198,0,1.2,46.436,78.8
76,12/5/2017 4:15,30.0896,6.76,14.63,40.158,200.8,0,1.2,46.166,79.3
77,12/5/2017 4:25,30.0866,6.76,16.89,40.204,192.3,0,1.2,46.436,79.1
78,12/5/2017 4:35,30.0837,7.87,16.89,40.204,195.1,0,1.2,46.481,79.1
79,12/5/2017 4:45,30.0807,7.87,13.51,40.251,188.1,0,1.2,46.391,79.5
80,12/5/2017 4:55,30.0748,5.64,13.51,40.251,195.1,0,1.2,46.211,80
81,12/5/2017 5:05,30.066,7.87,14.63,40.298,192.3,0,1.2,46.301,79.9
82,12/5/2017 5:15,30.0571,7.87,18.01,40.298,189.5,0,1.2,46.436,80.3
83,12/5/2017 5:25,30.0541,7.87,15.77,40.345,192.3,0,1.2,46.436,80.5
84,12/5/2017 5:35,30.0571,9.01,18.01,40.392,192.3,0,1.2,46.751,80.6
85,12/5/2017 5:45,30.0601,6.76,13.51,40.392,196.5,0,1.2,46.886,80.6
86,12/5/2017 5:55,30.063,6.76,11.25,40.438,198,0,1.2,46.931,80.8
87,12/5/2017 6:05,30.066,5.64,12.39,40.438,202.2,0,1.2,47.019,81
88,12/5/2017 6:15,30.0541,6.76,14.63,40.485,195.1,0,1.2,47.109,81.1
89,12/5/2017 6:25,30.0541,6.76,14.63,40.532,188.1,0,1.2,47.109,81.1
90,12/5/2017 6:35,30.0601,3.38,7.87,40.532,192.3,0,1.2,47.019,82
91,12/5/2017 6:45,30.063,4.5,9.01,40.579,188.1,0,1.2,47.244,81.9
92,12/5/2017 6:55,30.0571,5.64,11.25,40.626,183.9,0,1.2,47.512,81.7
93,12/5/2017 7:05,30.0423,7.87,18.01,40.626,183.9,0,1.2,47.557,81.5
94,12/5/2017 7:15,30.0423,7.87,15.77,40.672,186.7,0,6.2,47.781,81.3
95,12/5/2017 7:25,30.0364,5.64,15.77,40.672,179.7,0,16.2,48.094,81.1
96,12/5/2017 7:35,30.0276,9.01,14.63,40.719,185.3,0,21.2,48.315,80.7
97,12/5/2017 7:45,30.0305,7.87,15.77,40.719,189.5,0,28.7,48.315,80.9
98,12/5/2017 7:55,30.0276,6.76,13.51,40.764,192.3,0,46.2,48.538,80.8
99,12/5/2017 8:05,30.0128,7.87,14.63,40.811,195.1,0,73.7,48.493,80.9
100,12/5/2017 8:15,30.0098,9.01,19.15,40.811,196.5,0,26.2,48.538,80.9
101,12/5/2017 8:25,30.0128,10.13,21.39,40.858,198,0,26.2,48.717,80.9
102,12/5/2017 8:35,30.0158,9.01,19.15,40.905,202.2,0,21.2,48.895,80.7
103,12/5/2017 8:45,30.0158,9.01,18.01,40.905,192.3,0,23.7,48.895,81
104,12/5/2017 8:55,30.0098,6.76,12.39,40.951,193.7,0,23.7,48.762,81.5
105,12/5/2017 9:05,30.0039,7.87,16.89,40.998,188.1,0,26.2,48.895,81.6
106,12/5/2017 9:15,29.998,6.76,13.51,40.998,186.7,0,38.7,49.204,81.3
107,12/5/2017 9:25,29.9862,7.87,16.89,41.043,178.3,0,43.7,49.604,81.1
108,12/5/2017 9:35,29.9862,5.64,14.63,41.09,183.9,0,46.2,49.649,81.5
109,12/5/2017 9:45,29.9892,7.87,14.63,41.09,189.5,0,38.7,50.135,81.6
110,12/5/2017 9:55,29.9833,6.76,13.51,41.137,192.3,0,41.2,50.445,81.7
111,12/5/2017 10:05,29.9744,6.76,12.39,41.184,188.1,0,56.2,50.268,82.9
112,12/5/2017 10:15,29.9715,5.64,13.51,41.184,189.5,0,48.7,50.4,83.3
113,12/5/2017 10:25,29.9685,5.64,13.51,41.23,182.5,0,56.2,50.886,83.1
114,12/5/2017 10:35,29.9567,7.87,16.89,41.277,192.3,0,53.7,51.413,82.7
115,12/5/2017 10:45,29.9626,9.01,16.89,41.322,196.5,0,51.2,51.633,82.7
116,12/5/2017 10:55,29.9537,7.87,15.77,41.369,202.2,0,58.7,51.764,83.1
117,12/5/2017 11:05,29.9419,7.87,16.89,41.369,198,0,98.7,51.809,84.2
118,12/5/2017 11:15,29.9331,7.87,14.63,41.416,193.7,0,113.7,51.501,86.1
119,12/5/2017 11:25,29.9301,6.76,15.77,41.463,202.2,0,76.2,51.148,88
120,12/5/2017 11:35,29.9272,5.64,12.39,41.508,196.5,0,118.7,51.37,88.7
121,12/5/2017 11:45,29.9154,6.76,13.51,41.554,202.2,0,171.2,51.413,89.6
122,12/5/2017 11:55,29.9094,6.76,13.51,41.601,200.8,0,86.2,51.017,90.6
123,12/5/2017 12:05,29.9094,5.64,9.01,41.601,207.8,0,48.7,50.929,91.3
124,12/5/2017 12:15,29.9006,3.38,7.87,41.648,212,0,58.7,50.488,92.8
125,12/5/2017 12:25,29.9006,3.38,7.87,41.74,209.2,0.008,58.7,50.268,93.8
126,12/5/2017 12:35,29.8858,3.38,7.87,41.74,202.2,0.008,83.7,50.664,94.7
127,12/5/2017 12:45,29.874,2.26,6.76,41.787,227.4,0.008,56.2,50.533,95.2
128,12/5/2017 12:55,29.8592,1.12,4.5,41.832,203.6,0,63.7,50.4,95.7
129,12/5/2017 13:05,29.8474,2.26,5.64,41.878,195.1,0,83.7,51.325,96.1
130,12/5/2017 13:15,29.8415,4.5,7.87,41.925,202.2,0,93.7,52.554,94.4
131,12/5/2017 13:25,29.8356,6.76,14.63,41.97,195.1,0,71.2,53.341,92.8
132,12/5/2017 13:35,29.8209,5.64,13.51,42.017,198,0,63.7,53.645,92.5
133,12/5/2017 13:45,29.8268,5.64,13.51,42.064,198,0,81.2,54.255,91.5
134,12/5/2017 13:55,29.8179,4.5,10.13,42.109,198,0,46.2,54.343,91.4
135,12/5/2017 14:05,29.8179,6.76,13.51,42.109,189.5,0,36.2,54.691,91.1
136,12/5/2017 14:15,29.809,5.64,13.51,42.156,195.1,0,56.2,54.909,90.4
137,12/5/2017 14:25,29.809,7.87,15.77,42.202,186.7,0,36.2,55.69,89.3
138,12/5/2017 14:35,29.8061,5.64,12.39,42.294,205,0,26.2,55.168,90.4
139,12/5/2017 14:45,29.8002,4.5,11.25,42.294,213.4,0,18.7,55.125,90.7
140,12/5/2017 14:55,29.7943,2.26,11.25,42.341,231.6,0,23.7,53.82,91.9
141,12/5/2017 15:05,29.8061,2.26,4.5,42.386,247.1,0,6.2,53.253,93.5
142,12/5/2017 15:15,29.8002,1.12,4.5,42.433,230.2,0,6.2,51.633,94.1
143,12/5/2017 15:25,29.7943,1.12,4.5,42.478,240.1,0,8.7,50.797,95.4
144,12/5/2017 15:35,29.7854,1.12,4.5,42.525,209.2,0.016,11.2,50.445,96
145,12/5/2017 15:45,29.7854,1.12,5.64,42.57,213.4,0,3.7,50.18,97
146,12/5/2017 15:55,29.7766,1.12,4.5,42.616,209.2,0.024,3.7,50.311,97.3
147,12/5/2017 16:05,29.7766,0,3.38,42.663,240.1,0.008,1.2,50.18,97.4
148,12/5/2017 16:15,29.7766,0,3.38,42.708,227.4,0,1.2,50.356,97.7
149,12/5/2017 16:25,29.7648,0,1.12,42.755,223.2,0.008,1.2,50.4,97.7
150,12/5/2017 16:35,29.7736,0,1.12,42.755,220.4,0.008,1.2,50.445,97.8
151,12/5/2017 16:45,29.7648,0,1.12,42.847,220.4,0.016,1.2,50.4,97.9
152,12/5/2017 16:55,29.7648,0,2.26,42.847,216.2,0.008,1.2,50.886,98.2
153,12/5/2017 17:05,29.7588,0,3.38,42.892,217.6,0.016,1.2,50.841,98.3
154,12/5/2017 17:15,29.7588,0,1.12,42.939,216.2,0.016,1.2,50.664,98.4
155,12/5/2017 17:25,29.7559,0,4.5,42.939,210.6,0.024,1.2,51.544,98.8
156,12/5/2017 17:35,29.7441,3.38,7.87,42.984,175.5,0.016,1.2,52.16,98.8
157,12/5/2017 17:45,29.7382,2.26,7.87,43.03,192.3,0.008,1.2,52.597,98.9
158,12/5/2017 17:55,29.7411,3.38,10.13,43.075,210.6,0,1.2,53.645,99
159,12/5/2017 18:05,29.7293,3.38,9.01,43.122,207.8,0,1.2,53.951,97.6
160,12/5/2017 18:15,29.7205,3.38,7.87,43.167,199.4,0,1.2,53.951,97.2
161,12/5/2017 18:25,29.7145,3.38,10.13,43.214,196.5,0,1.2,53.994,97.3
162,12/5/2017 18:35,29.7086,3.38,9.01,43.214,203.6,0,1.2,54.037,97.2
163,12/5/2017 18:45,29.7057,3.38,9.01,43.259,198,0,1.2,54.037,97.6
164,12/5/2017 18:55,29.7116,3.38,9.01,43.306,207.8,0.008,1.2,54.082,97.6
165,12/5/2017 19:05,29.6939,2.26,6.76,43.351,202.2,0.016,1.2,53.865,97.8
166,12/5/2017 19:15,29.6939,2.26,7.87,43.396,198,0.008,1.2,53.865,98
167,12/5/2017 19:25,29.6998,3.38,6.76,43.443,207.8,0.016,1.2,53.994,98.2
168,12/5/2017 19:35,29.6968,3.38,7.87,43.488,210.6,0.016,1.2,53.951,98.1
169,12/5/2017 19:45,29.685,4.5,10.13,43.579,206.4,0.008,1.2,54.037,97.9
170,12/5/2017 19:55,29.685,4.5,11.25,43.624,200.8,0.016,1.2,53.908,97.8
171,12/5/2017 20:05,29.6762,4.5,12.39,43.671,205,0.016,1.2,53.908,97.9
172,12/5/2017 20:15,29.6703,4.5,11.25,43.763,202.2,0.008,1.2,53.908,97.9
173,12/5/2017 20:25,29.6584,4.5,10.13,43.808,198,0.016,1.2,53.908,97.9
174,12/5/2017 20:35,29.6555,4.5,10.13,43.853,199.4,0.016,1.2,53.776,97.9
175,12/5/2017 20:45,29.6466,6.76,14.63,43.945,195.1,0.016,1.2,53.994,97.6
176,12/5/2017 20:55,29.6407,7.87,14.63,43.99,193.7,0.008,1.2,54.169,97.4
177,12/5/2017 21:05,29.6319,9.01,16.89,44.037,192.3,0.008,1.2,54.169,96.8
178,12/5/2017 21:15,29.6141,9.01,18.01,44.082,190.9,0,1.2,54.169,96.5
179,12/5/2017 21:25,29.6023,9.01,18.01,44.127,189.5,0.008,1.2,54.255,95.9
180,12/5/2017 21:35,29.6112,7.87,16.89,44.173,200.8,0,1.2,54.255,95.4
181,12/5/2017 21:45,29.6171,7.87,14.63,44.218,203.6,0,1.2,54.343,95.2
182,12/5/2017 21:55,29.623,6.76,14.63,44.263,207.8,0,1.2,54.343,95.4
183,12/5/2017 22:05,29.623,7.87,15.77,44.31,206.4,0.008,1.2,54.126,95.6
184,12/5/2017 22:15,29.626,5.64,13.51,44.31,210.6,0.008,1.2,53.951,96.3
185,12/5/2017 22:25,29.6201,5.64,10.13,44.355,202.2,0.008,1.2,53.776,96.5
186,12/5/2017 22:35,29.6082,6.76,13.51,44.4,193.7,0,1.2,53.82,96.5
187,12/5/2017 22:45,29.6023,6.76,12.39,44.445,193.7,0,1.2,53.82,96.6
188,12/5/2017 22:55,29.5964,6.76,14.63,44.445,189.5,0.008,1.2,53.733,96.6
189,12/5/2017 23:05,29.5935,6.76,13.51,44.492,189.5,0,1.2,53.82,96.3
190,12/5/2017 23:15,29.5876,7.87,14.63,44.537,189.5,0,1.2,53.82,95.7
191,12/5/2017 23:25,29.5905,6.76,12.39,44.537,193.7,0,1.2,53.908,96
192,12/5/2017 23:35,29.5935,5.64,14.63,44.582,196.5,0,1.2,54.037,95.4
193,12/5/2017 23:45,29.5876,6.76,12.39,44.582,192.3,0,1.2,54.037,95.2
194,12/5/2017 23:55,29.5787,6.76,12.39,44.627,193.7,0,1.2,54.343,94.4
195,12/6/2017 0:05,29.5728,6.76,13.51,44.674,196.5,0,1.2,54.387,94.2
196,12/6/2017 0:15,29.5846,6.76,15.77,44.674,202.2,0,1.2,54.516,93.9
197,12/6/2017 0:25,29.5817,5.64,13.51,44.719,210.6,0,1.2,54.43,93.9
198,12/6/2017 0:35,29.5728,4.5,11.25,44.719,206.4,0,1.2,54.43,94.2
199,12/6/2017 0:45,29.5728,5.64,12.39,44.764,196.5,0,1.2,54.169,94.2
200,12/6/2017 0:55,29.5699,4.5,10.13,44.764,202.2,0,1.2,54.387,93.9
201,12/6/2017 1:05,29.5728,5.64,13.51,44.809,199.4,0,1.2,54.473,94.2
202,12/6/2017 1:15,29.5669,5.64,11.25,44.809,198,0,1.2,54.43,94.4
203,12/6/2017 1:25,29.5758,6.76,11.25,44.856,200.8,0,1.2,54.691,93.9
204,12/6/2017 1:35,29.5699,5.64,14.63,44.856,199.4,0,1.2,54.604,93.9
205,12/6/2017 1:45,29.5758,5.64,11.25,44.901,202.2,0,1.2,54.734,93.7
206,12/6/2017 1:55,29.5817,5.64,11.25,44.901,207.8,0,1.2,54.952,93.3
207,12/6/2017 2:05,29.5876,4.5,11.25,44.946,206.4,0,1.2,54.82,93.5
208,12/6/2017 2:15,29.5905,3.38,11.25,44.946,212,0,1.2,54.952,93.2
209,12/6/2017 2:25,29.6112,4.5,11.25,44.946,247.1,0,1.2,54.037,92.6
210,12/6/2017 2:35,29.626,4.5,11.25,45.036,327.1,0.102,1.2,50.268,95.2
211,12/6/2017 2:45,29.6319,1.12,5.64,45.127,296.2,0.008,1.2,50.223,95.5
212,12/6/2017 2:55,29.6289,0,4.5,45.217,255.5,0,1.2,49.737,93.2
213,12/6/2017 3:05,29.626,1.12,6.76,45.262,223.2,0.008,1.2,49.294,89
214,12/6/2017 3:15,29.6201,1.12,5.64,45.307,212,0,1.2,49.161,87.9
215,12/6/2017 3:25,29.6407,0,3.38,45.307,213.4,0,1.2,48.493,89.2
216,12/6/2017 3:35,29.6407,0,0,45.307,224.6,0,1.2,47.871,91
217,12/6/2017 3:45,29.6437,0,1.12,45.307,224.6,0,1.2,48.182,90.5
218,12/6/2017 3:55,29.6378,0,2.26,45.307,230.2,0,1.2,47.019,92.2
219,12/6/2017 4:05,29.6496,0,2.26,45.307,30.9,0,1.2,46.346,94
220,12/6/2017 4:15,29.6555,0,3.38,45.307,32.3,0,1.2,47.512,94.3
221,12/6/2017 4:25,29.6614,0,4.5,45.262,46.3,0,1.2,46.661,93.6
222,12/6/2017 4:35,29.6732,1.12,7.87,45.262,12.6,0,1.2,47.467,92.1
223,12/6/2017 4:45,29.6821,5.64,12.39,45.262,29.5,0,1.2,46.031,88.3
224,12/6/2017 4:55,29.685,7.87,14.63,45.262,35.1,0,1.2,44.582,88.4
225,12/6/2017 5:05,29.688,6.76,13.51,45.262,33.7,0,1.2,43.351,89.1
226,12/6/2017 5:15,29.7027,7.87,14.63,45.262,39.3,0,1.2,41.97,87.7
227,12/6/2017 5:25,29.7057,6.76,13.51,45.217,43.5,0,1.2,41.416,87.3
228,12/6/2017 5:35,29.7027,6.76,14.63,45.217,40.7,0,1.2,40.951,87
229,12/6/2017 5:45,29.7116,6.76,13.51,45.172,37.9,0,1.2,40.064,86.6
230,12/6/2017 5:55,29.7116,6.76,14.63,45.172,37.9,0,1.2,39.643,84.8
231,12/6/2017 6:05,29.7175,6.76,13.51,45.127,37.9,0,1.2,39.078,83
232,12/6/2017 6:15,29.7205,5.64,10.13,45.127,37.9,0,1.2,38.557,82.7
233,12/6/2017 6:25,29.7264,5.64,12.39,45.082,33.7,0,1.2,38.226,82.8
234,12/6/2017 6:35,29.7264,4.5,11.25,45.036,33.7,0,1.2,38.037,81.5
235,12/6/2017 6:45,29.7441,4.5,9.01,44.991,37.9,0,1.2,37.656,80.9
236,12/6/2017 6:55,29.7411,4.5,9.01,44.946,40.7,0,1.2,37.274,81.4
237,12/6/2017 7:05,29.7411,2.26,7.87,44.901,37.9,0,1.2,36.986,81.7
238,12/6/2017 7:15,29.75,1.12,5.64,44.856,40.7,0,3.7,36.795,82.5
239,12/6/2017 7:25,29.7559,1.12,6.76,44.809,9.8,0,13.7,36.939,81.5
240,12/6/2017 7:35,29.7648,2.26,5.64,44.764,32.3,0,26.2,36.651,81.6
241,12/6/2017 7:45,29.7648,1.12,5.64,44.674,43.5,0,38.7,36.313,83
242,12/6/2017 7:55,29.7677,2.26,6.76,44.674,36.5,0,61.2,37.179,82.4
243,12/6/2017 8:05,29.7707,2.26,7.87,44.582,39.3,0,93.7,37.56,80.9
244,12/6/2017 8:15,29.7825,1.12,5.64,44.537,32.3,0,108.7,37.702,80.6
245,12/6/2017 8:25,29.7854,2.26,6.76,44.492,33.7,0,141.2,37.798,79.5
246,12/6/2017 8:35,29.7825,0,2.26,44.445,11.2,0,173.7,38.226,78.4
247,12/6/2017 8:45,29.7884,0,2.26,44.4,349.6,0,163.7,37.274,81.4
248,12/6/2017 8:55,29.7884,0,1.12,44.355,349.6,0,166.2,37.369,81.1
249,12/6/2017 9:05,29.7884,0,0,44.31,345.4,0,291.2,37.465,81.7
250,12/6/2017 9:15,29.7943,0,2.26,44.31,344,0,296.2,38.415,80.9
251,12/6/2017 9:25,29.8031,0,2.26,44.218,331.3,0,498.7,39.69,76.8
252,12/6/2017 9:35,29.8002,0,6.76,44.218,311.7,0,453.7,41.09,73
253,12/6/2017 9:45,29.7972,0,2.26,44.173,321.5,0,668.7,42.156,69.7
254,12/6/2017 9:55,29.7943,0,4.5,44.127,282.2,0,446.2,41.322,67
255,12/6/2017 10:05,29.7943,0,4.5,44.127,4.2,0,436.2,41.184,68
256,12/6/2017 10:15,29.7943,0,3.38,44.082,283.6,0,656.2,41.878,65.2
257,12/6/2017 10:25,29.7854,1.12,4.5,44.082,280.8,0,878.7,42.755,57.6
258,12/6/2017 10:35,29.7825,0,3.38,44.082,317.3,0,983.7,43.716,59.2
259,12/6/2017 10:45,29.7854,1.12,7.87,44.037,329.9,0,413.7,42.109,55.3
260,12/6/2017 10:55,29.7766,0,4.5,44.037,327.1,0,261.2,40.998,53.6
261,12/6/2017 11:05,29.7736,1.12,6.76,44.037,322.9,0,983.7,41.648,53.7
262,12/6/2017 11:15,29.7707,1.12,6.76,43.99,335.5,0,746.2,42.525,48.6
263,12/6/2017 11:25,29.7707,1.12,6.76,44.037,294.8,0,966.2,42.847,45.5
264,12/6/2017 11:35,29.7766,2.26,7.87,43.99,308.9,0,951.2,42.616,44.4
265,12/6/2017 11:45,29.7707,2.26,7.87,43.99,339.7,0,953.7,42.892,43.9
266,12/6/2017 11:55,29.7677,0,4.5,43.99,325.7,0,948.7,43.716,44.7
267,12/6/2017 12:05,29.7648,0,3.38,43.99,112.3,0,936.2,44.4,43.3
268,12/6/2017 12:15,29.7559,1.12,5.64,43.99,223.2,0,931.2,44.173,41.8
269,12/6/2017 12:25,29.7529,0,5.64,43.945,176.9,0,918.7,44.173,41.1
270,12/6/2017 12:35,29.75,0,3.38,43.945,216.2,0,908.7,45.307,43.9
271,12/6/2017 12:45,29.7411,2.26,9.01,43.99,238.7,0,891.2,43.716,41.2
272,12/6/2017 12:55,29.7411,1.12,7.87,43.945,151.6,0,871.2,45.172,40
273,12/6/2017 13:05,29.7352,2.26,9.01,43.945,213.4,0,846.2,44.809,40.1
274,12/6/2017 13:15,29.7293,1.12,5.64,43.945,238.7,0,818.7,45.036,39.7
275,12/6/2017 13:25,29.7234,1.12,5.64,43.99,214.8,0,791.2,45.806,35.7
276,12/6/2017 13:35,29.7205,1.12,5.64,43.99,213.4,0,758.7,45.579,32.1
277,12/6/2017 13:45,29.7175,2.26,7.87,43.99,221.8,0,723.7,45.262,32.9
278,12/6/2017 13:55,29.7175,3.38,7.87,43.99,241.5,0,686.2,45.127,32.8
279,12/6/2017 14:05,29.7205,3.38,9.01,44.037,237.3,0,646.2,45.172,33.3
280,12/6/2017 14:15,29.7205,2.26,6.76,43.99,224.6,0,603.7,45.534,34.6
281,12/6/2017 14:25,29.7175,3.38,9.01,43.99,221.8,0,558.7,45.354,34.1
282,12/6/2017 14:35,29.7175,3.38,9.01,44.037,223.2,0,511.2,45.036,34.8
