Plot Title: 20169122,,,,,,,,,,
#,"Date Time, GMT-04:00","Pressure, in Hg (LGR S/N: 20169122, SEN S/N: 20024877)","Wind Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Gust Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20177195)","Wind Direction, ø (LGR S/N: 20169122, SEN S/N: 20177663)","Rain, in (LGR S/N: 20169122, SEN S/N: 20192321)","PAR, µmol/m²/s (LGR S/N: 20169122, SEN S/N: 20197885)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20168088)","RH, % (LGR S/N: 20169122, SEN S/N: 20168088)"
136,9/2/2017 10:37,30.0896,0,3.38,59.445,332.7,0,1356.2,61.804,56.3
137,9/2/2017 10:47,30.0925,1.12,4.5,59.529,240.1,0,1456.2,61.547,54.6
138,9/2/2017 10:57,30.0896,1.12,5.64,59.572,214.8,0,1308.7,61.891,54.5
139,9/2/2017 11:07,30.0837,1.12,5.64,59.659,216.2,0,1751.2,63.347,53.1
140,9/2/2017 11:17,30.0807,2.26,7.87,59.745,241.5,0,1653.7,63.005,51.8
141,9/2/2017 11:27,30.0807,1.12,4.5,59.83,205,0,1818.7,64.589,50.6
142,9/2/2017 11:37,30.0778,1.12,4.5,59.916,322.9,0,1488.7,65.23,50.9
143,9/2/2017 11:47,30.0778,2.26,6.76,60.046,258.3,0,1781.2,63.732,49.9
144,9/2/2017 11:57,30.0719,1.12,4.5,60.132,224.6,0,1721.2,64.375,53.5
145,9/2/2017 12:07,30.063,2.26,6.76,60.217,256.9,0,1013.7,63.475,54.6
146,9/2/2017 12:17,30.066,1.12,6.76,60.346,213.4,0,1411.2,64.845,52.3
147,9/2/2017 12:27,30.0512,1.12,5.64,60.474,202.2,0,1656.2,65.574,50.4
148,9/2/2017 12:37,30.0482,1.12,5.64,60.561,223.2,0,938.7,64.418,51.8
149,9/2/2017 12:47,30.0453,1.12,4.5,60.69,282.2,0,1146.2,66.258,49.4
150,9/2/2017 12:57,30.0364,1.12,4.5,60.818,278,0,1086.2,65.059,51.6
151,9/2/2017 13:07,30.0335,0,4.5,60.948,255.5,0,1451.2,66.985,50.1
152,9/2/2017 13:17,30.0364,1.12,5.64,61.032,256.9,0,998.7,66.258,53.5
153,9/2/2017 13:27,30.0364,1.12,5.64,61.162,304.7,0,941.2,65.658,53.6
154,9/2/2017 13:37,30.0423,0,2.26,61.29,290.6,0,806.2,66.515,54.4
155,9/2/2017 13:47,30.0276,0,3.38,61.376,220.4,0,878.7,66.472,52.3
156,9/2/2017 13:57,30.0217,0,4.5,61.506,304.7,0,946.2,66.344,52.8
157,9/2/2017 14:07,30.0158,0,2.26,61.59,294.8,0,1151.2,67.714,51.2
158,9/2/2017 14:17,30.0098,1.12,4.5,61.72,307.5,0,1521.2,68.443,45.6
159,9/2/2017 14:27,30.0098,1.12,4.5,61.804,269.6,0,1103.7,68.785,47.8
160,9/2/2017 14:37,30.0128,1.12,4.5,61.934,307.5,0,836.2,68.785,48.3
161,9/2/2017 14:47,30.0069,1.12,6.76,62.019,235.9,0,1333.7,67.456,49.8
162,9/2/2017 14:57,30.0098,0,4.5,62.148,254.1,0,721.2,67.842,48.6
163,9/2/2017 15:07,30.0128,0,3.38,62.233,262.5,0,761.2,67.757,54.9
164,9/2/2017 15:17,30.0098,0,4.5,62.319,238.7,0,903.7,68.527,53
165,9/2/2017 15:27,30.0158,2.26,6.76,62.406,214.8,0,788.7,67.372,49.1
166,9/2/2017 15:37,30.0069,1.12,4.5,62.49,237.3,0,1123.7,67.928,52.2
167,9/2/2017 15:47,30.001,1.12,6.76,62.577,217.6,0,948.7,68.443,50.3
168,9/2/2017 15:57,29.998,1.12,6.76,62.704,259.7,0,1016.2,68.142,49.8
169,9/2/2017 16:07,29.9921,1.12,7.87,62.748,217.6,0,658.7,67.971,51
170,9/2/2017 16:17,29.9892,1.12,5.64,62.875,214.8,0,571.2,67.329,55.2
171,9/2/2017 16:27,29.9951,0,5.64,62.919,230.2,0,506.2,66.643,55.1
172,9/2/2017 16:37,29.9951,0,2.26,63.005,209.2,0,443.7,66.857,57.6
173,9/2/2017 16:47,29.9951,1.12,4.5,63.09,221.8,0,426.2,65.916,56.5
174,9/2/2017 16:57,29.9921,1.12,5.64,63.176,227.4,0,371.2,65.53,56.8
175,9/2/2017 17:07,29.9892,1.12,4.5,63.219,214.8,0,298.7,65.017,58.8
176,9/2/2017 17:17,29.9862,0,3.38,63.304,221.8,0,246.2,64.632,60.6
177,9/2/2017 17:27,29.9892,0,3.38,63.347,247.1,0,186.2,64.161,60
178,9/2/2017 17:37,29.9892,0,3.38,63.433,254.1,0,123.7,63.475,60.1
179,9/2/2017 17:47,29.9951,0,1.12,63.433,254.1,0,101.2,62.704,63.5
180,9/2/2017 17:57,29.9951,0,1.12,63.475,254.1,0,88.7,62.191,64.3
181,9/2/2017 18:07,29.9921,0,2.26,63.561,254.1,0,93.7,62.276,63
182,9/2/2017 18:17,29.9892,0,2.26,63.561,254.1,0,71.2,62.105,63.2
183,9/2/2017 18:27,29.9921,0,2.26,63.604,254.1,0,63.7,61.891,64
184,9/2/2017 18:37,29.9892,1.12,4.5,63.648,178.3,0,51.2,61.547,64.8
185,9/2/2017 18:47,29.9862,0,2.26,63.648,171.3,0,33.7,60.69,67.7
186,9/2/2017 18:57,29.9862,0,2.26,63.689,169.9,0,26.2,60.991,66
187,9/2/2017 19:07,29.9833,0,0,63.689,169.9,0,11.2,59.099,72.6
188,9/2/2017 19:17,29.9833,0,1.12,63.689,169.9,0,6.2,58.541,79
189,9/2/2017 19:27,29.9833,0,2.26,63.689,169.9,0,1.2,58.066,80.9
190,9/2/2017 19:37,29.9833,0,1.12,63.689,169.9,0,1.2,58.195,79
191,9/2/2017 19:47,29.9862,0,2.26,63.689,169.9,0,1.2,57.592,81.4
192,9/2/2017 19:57,29.9921,0,0,63.689,169.9,0,1.2,57.636,81.4
193,9/2/2017 20:07,29.9862,0,0,63.689,169.9,0,1.2,57.074,84.3
194,9/2/2017 20:17,29.9892,0,0,63.689,169.9,0,1.2,56.944,83.2
195,9/2/2017 20:27,29.9862,0,1.12,63.689,169.9,0,1.2,57.636,82.3
196,9/2/2017 20:37,29.9862,0,2.26,63.689,169.9,0,1.2,57.333,81.5
197,9/2/2017 20:47,29.9951,0,2.26,63.648,210.6,0,1.2,55.733,86
198,9/2/2017 20:57,29.9921,0,0,63.648,214.8,0,1.2,55.558,86.9
199,9/2/2017 21:07,29.998,0,0,63.604,214.8,0,1.2,55.992,85.6
200,9/2/2017 21:17,29.9951,0,3.38,63.604,210.6,0,1.2,57.376,80.8
201,9/2/2017 21:27,29.998,0,2.26,63.561,195.1,0,1.2,56.988,81.3
202,9/2/2017 21:37,29.9951,1.12,3.38,63.561,193.7,0,1.2,57.936,77.4
203,9/2/2017 21:47,30.001,0,3.38,63.561,190.9,0,1.2,58.152,75.9
204,9/2/2017 21:57,30.001,0,2.26,63.518,192.3,0,1.2,58.195,75.2
205,9/2/2017 22:07,29.998,0,3.38,63.518,192.3,0,1.2,58.195,74.6
206,9/2/2017 22:17,29.9951,0,1.12,63.475,190.9,0,1.2,58.066,74.5
207,9/2/2017 22:27,29.9921,0,2.26,63.475,189.5,0,1.2,57.549,76.1
208,9/2/2017 22:37,29.9862,0,2.26,63.433,189.5,0,1.2,57.765,76
209,9/2/2017 22:47,29.9803,0,3.38,63.39,189.5,0,1.2,56.901,78.6
210,9/2/2017 22:57,29.9951,0,2.26,63.39,190.9,0,1.2,56.208,81.4
211,9/2/2017 23:07,29.9892,0,0,63.347,190.9,0,1.2,55.472,84.3
212,9/2/2017 23:17,29.9862,0,2.26,63.347,189.5,0,1.2,55.949,84.1
213,9/2/2017 23:27,29.9833,0,1.12,63.304,189.5,0.008,1.2,55.168,86.7
214,9/2/2017 23:37,29.9803,0,3.38,63.262,189.5,0,1.2,54.995,88.9
215,9/2/2017 23:47,29.9744,0,2.26,63.262,189.5,0.016,1.2,54.604,88.8
216,9/2/2017 23:57,29.9715,0,1.12,63.219,189.5,0.008,1.2,54.343,89.9
217,9/3/2017 0:07,29.9774,0,3.38,63.219,189.5,0.008,1.2,54.037,92.2
218,9/3/2017 0:17,29.9744,0,2.26,63.176,190.9,0.008,1.2,54.082,92.1
219,9/3/2017 0:27,29.9685,0,2.26,63.133,189.5,0.008,1.2,54.212,92.7
220,9/3/2017 0:37,29.9656,0,2.26,63.133,189.5,0,1.2,54.169,91.8
221,9/3/2017 0:47,29.9656,0,1.12,63.09,189.5,0,1.2,54.082,92.1
222,9/3/2017 0:57,29.9656,0,1.12,63.09,189.5,0.008,1.2,53.82,94
223,9/3/2017 1:07,29.9656,0,2.26,63.048,190.9,0,1.2,53.82,92.6
224,9/3/2017 1:17,29.9596,0,1.12,63.005,190.9,0,1.2,53.645,90.7
225,9/3/2017 1:27,29.9537,0,1.12,62.962,190.9,0.008,1.2,53.69,91.9
226,9/3/2017 1:37,29.9478,0,0,62.962,190.9,0,1.2,53.209,93
227,9/3/2017 1:47,29.9449,0,0,62.919,190.9,0.008,1.2,52.947,93.3
228,9/3/2017 1:57,29.939,0,0,62.875,190.9,0.016,1.2,53.166,94.5
229,9/3/2017 2:07,29.936,0,0,62.875,190.9,0.016,1.2,53.253,94.5
230,9/3/2017 2:17,29.936,0,0,62.834,190.9,0.008,1.2,52.992,95.5
231,9/3/2017 2:27,29.9272,0,2.26,62.791,190.9,0,1.2,52.772,96.4
232,9/3/2017 2:37,29.9183,0,2.26,62.748,189.5,0.008,1.2,52.729,95.7
233,9/3/2017 2:47,29.9213,0,1.12,62.704,189.5,0,1.2,52.686,96
234,9/3/2017 2:57,29.9154,0,0,62.704,189.5,0,1.2,52.466,96.8
235,9/3/2017 3:07,29.9094,0,0,62.661,189.5,0.008,1.2,52.115,95.6
236,9/3/2017 3:17,29.9006,0,0,62.62,189.5,0.016,1.2,52.16,95.6
237,9/3/2017 3:27,29.8947,0,0,62.577,189.5,0.008,1.2,51.852,95
238,9/3/2017 3:37,29.8947,0,0,62.533,189.5,0,1.2,51.764,95.7
239,9/3/2017 3:47,29.8917,0,0,62.49,189.5,0.031,1.2,51.678,96.3
240,9/3/2017 3:57,29.8858,0,2.26,62.447,189.5,0.047,1.2,51.413,96.5
241,9/3/2017 4:07,29.8947,0,2.26,62.362,190.9,0.016,1.2,51.325,96.8
242,9/3/2017 4:17,29.8888,0,1.12,62.276,190.9,0.008,1.2,51.237,96.6
243,9/3/2017 4:27,29.8888,0,0,62.191,190.9,0.039,1.2,51.237,96.7
244,9/3/2017 4:37,29.8829,1.12,3.38,62.062,189.5,0.008,1.2,51.325,97.8
245,9/3/2017 4:47,29.877,1.12,3.38,61.977,57.6,0.008,1.2,51.105,97.8
246,9/3/2017 4:57,29.877,0,4.5,61.891,21.1,0,1.2,51.062,97.6
247,9/3/2017 5:07,29.877,0,2.26,61.848,18.3,0,1.2,51.017,97.6
248,9/3/2017 5:17,29.8622,2.26,6.76,61.804,36.5,0,1.2,51.062,98.4
249,9/3/2017 5:27,29.8652,0,2.26,61.72,342.6,0.039,1.2,51.062,98.3
250,9/3/2017 5:37,29.8681,0,2.26,61.677,327.1,0,1.2,51.237,98.4
251,9/3/2017 5:47,29.8592,0,2.26,61.59,327.1,0.008,1.2,51.458,98.4
252,9/3/2017 5:57,29.8592,0,3.38,61.547,2.8,0,1.2,51.501,98.5
253,9/3/2017 6:07,29.8563,0,2.26,61.506,19.7,0,1.2,51.544,98.4
254,9/3/2017 6:17,29.8563,0,0,61.419,19.7,0,1.2,51.633,98.2
255,9/3/2017 6:27,29.8563,0,1.12,61.419,19.7,0,1.2,51.721,98.4
256,9/3/2017 6:37,29.8533,0,0,61.376,19.7,0,1.2,51.764,98.2
257,9/3/2017 6:47,29.8563,0,0,61.333,19.7,0,3.7,51.809,98.1
258,9/3/2017 6:57,29.8563,0,2.26,61.333,19.7,0,6.2,51.895,98.1
259,9/3/2017 7:07,29.8474,0,2.26,61.29,11.2,0,11.2,51.809,98
260,9/3/2017 7:17,29.8474,0,3.38,61.29,42.1,0,16.2,51.809,97.7
261,9/3/2017 7:27,29.8415,0,2.26,61.248,42.1,0,16.2,51.852,97.5
262,9/3/2017 7:37,29.8415,0,2.26,61.248,42.1,0,16.2,51.809,97.5
263,9/3/2017 7:47,29.8386,0,1.12,61.205,42.1,0,23.7,51.895,97.9
264,9/3/2017 7:57,29.8297,0,1.12,61.162,42.1,0,28.7,51.852,97.8
265,9/3/2017 8:07,29.8327,0,1.12,61.162,42.1,0,33.7,52.029,98.1
266,9/3/2017 8:17,29.8297,0,0,61.162,42.1,0,48.7,52.072,98.2
267,9/3/2017 8:27,29.8179,0,0,61.162,42.1,0.008,53.7,52.378,98.1
268,9/3/2017 8:37,29.8179,0,0,61.119,42.1,0.016,63.7,52.509,97.8
269,9/3/2017 8:47,29.812,0,2.26,61.119,42.1,0,66.2,52.554,97.8
270,9/3/2017 8:57,29.809,0,3.38,61.075,18.3,0.008,71.2,52.597,97.6
271,9/3/2017 9:07,29.8031,0,2.26,61.075,355.2,0.008,83.7,52.554,97.3
272,9/3/2017 9:17,29.8031,0,2.26,61.032,355.2,0.008,76.2,52.597,97.1
273,9/3/2017 9:27,29.8061,0,1.12,61.032,355.2,0.024,68.7,52.641,97
274,9/3/2017 9:37,29.8002,0,2.26,60.991,355.2,0.008,68.7,52.423,97
275,9/3/2017 9:47,29.8002,0,2.26,60.991,355.2,0.016,53.7,52.466,97.3
276,9/3/2017 9:57,29.7913,0,0,60.948,355.2,0.008,71.2,52.554,97.5
277,9/3/2017 10:07,29.7913,0,0,60.948,355.2,0.008,126.2,52.729,97.2
278,9/3/2017 10:17,29.7854,0,1.12,60.904,355.2,0.024,181.2,53.121,97.3
279,9/3/2017 10:27,29.7795,0,2.26,60.904,355.2,0.008,133.7,53.209,97
280,9/3/2017 10:37,29.7795,1.12,3.38,60.861,348.2,0,166.2,53.209,96.9
281,9/3/2017 10:47,29.7795,0,3.38,60.861,11.2,0.031,106.2,53.298,97.3
282,9/3/2017 10:57,29.7795,0,3.38,60.818,353.8,0.024,128.7,53.472,97.9
283,9/3/2017 11:07,29.7854,0,2.26,60.818,349.6,0.024,133.7,53.602,98
284,9/3/2017 11:17,29.7825,0,3.38,60.775,349.6,0.063,198.7,53.602,97.7
285,9/3/2017 11:27,29.7795,0,2.26,60.69,349.6,0.039,218.7,53.82,97.7
