Plot Title: 20169122,,,,,,,,,,
#,"Date Time, GMT-05:00","Pressure, in Hg (LGR S/N: 20169122, SEN S/N: 20024877)","Wind Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Gust Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20177195)","Wind Direction, ø (LGR S/N: 20169122, SEN S/N: 20177663)","Rain, in (LGR S/N: 20169122, SEN S/N: 20192321)","PAR, µmol/m²/s (LGR S/N: 20169122, SEN S/N: 20490839)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20168088)","RH, % (LGR S/N: 20169122, SEN S/N: 20168088)"
27,11/28/2018 13:02,29.2627,7.87,20.27,38.842,314.5,0,361.2,41.043,62.5
28,11/28/2018 13:12,29.2657,7.87,19.15,38.842,315.9,0,328.7,40.764,63.6
29,11/28/2018 13:22,29.2716,9.01,19.15,38.842,320.1,0,348.7,40.579,62.5
30,11/28/2018 13:32,29.2716,5.64,16.89,38.842,306.1,0,251.2,40.672,64
31,11/28/2018 13:42,29.2775,7.87,14.63,38.842,318.7,0,251.2,40.438,64.3
32,11/28/2018 13:52,29.2893,6.76,15.77,38.889,335.5,0,271.2,40.345,64.5
33,11/28/2018 14:02,29.2923,5.64,15.77,38.889,329.9,0,263.7,40.298,65.2
34,11/28/2018 14:12,29.2952,7.87,16.89,38.889,334.1,0,296.2,40.298,65.9
35,11/28/2018 14:22,29.2982,5.64,15.77,38.889,328.5,0,213.7,40.158,66
36,11/28/2018 14:32,29.3011,7.87,16.89,38.937,327.1,0,233.7,40.017,65.7
37,11/28/2018 14:42,29.307,7.87,18.01,38.937,325.7,0,176.2,39.69,66
38,11/28/2018 14:52,29.31,9.01,19.15,38.937,325.7,0,111.2,39.313,66.9
39,11/28/2018 15:02,29.3159,7.87,18.01,38.937,325.7,0,96.2,39.22,67.7
40,11/28/2018 15:12,29.3218,5.64,15.77,38.937,324.3,0,163.7,39.407,68
41,11/28/2018 15:22,29.3248,5.64,13.51,38.937,317.3,0,143.7,39.502,67.5
42,11/28/2018 15:32,29.3277,6.76,15.77,38.937,321.5,0,103.7,39.407,67
43,11/28/2018 15:42,29.3307,7.87,15.77,38.937,322.9,0,73.7,39.36,67.2
44,11/28/2018 15:52,29.3366,3.38,11.25,38.937,311.7,0,56.2,39.313,67.2
45,11/28/2018 16:02,29.3395,5.64,12.39,38.937,317.3,0,36.2,39.173,67.3
46,11/28/2018 16:12,29.3425,6.76,16.89,38.937,324.3,0,16.2,38.653,68.2
47,11/28/2018 16:22,29.3543,5.64,13.51,38.937,334.1,0,8.7,38.322,69
48,11/28/2018 16:32,29.3543,5.64,14.63,38.937,322.9,0,1.2,38.511,69
49,11/28/2018 16:42,29.3631,6.76,18.01,38.937,325.7,0,1.2,38.464,69.1
50,11/28/2018 16:52,29.372,4.5,13.51,38.937,320.1,0,1.2,38.322,69.4
51,11/28/2018 17:02,29.375,5.64,16.89,38.937,324.3,0,1.2,38.322,69.4
52,11/28/2018 17:12,29.3809,6.76,14.63,38.937,325.7,0,1.2,38.464,68.9
53,11/28/2018 17:22,29.3897,6.76,14.63,38.937,329.9,0,1.2,38.273,69
54,11/28/2018 17:32,29.3956,5.64,13.51,38.937,331.3,0,1.2,38.179,69.2
55,11/28/2018 17:42,29.3956,4.5,15.77,38.937,324.3,0,1.2,38.179,69
56,11/28/2018 17:52,29.4045,4.5,12.39,38.937,328.5,0,1.2,37.942,69.9
57,11/28/2018 18:02,29.4045,5.64,12.39,38.937,331.3,0,1.2,37.989,69.8
58,11/28/2018 18:12,29.4133,4.5,15.77,38.937,327.1,0,1.2,37.989,69.8
59,11/28/2018 18:22,29.4222,4.5,16.89,38.937,325.7,0,1.2,38.037,69.4
60,11/28/2018 18:32,29.4281,5.64,12.39,38.937,328.5,0,1.2,38.037,69.4
61,11/28/2018 18:42,29.4281,2.26,11.25,38.937,321.5,0,1.2,37.798,69.9
62,11/28/2018 18:52,29.4281,3.38,12.39,38.937,329.9,0,1.2,37.846,69.8
63,11/28/2018 19:02,29.434,5.64,13.51,38.937,332.7,0,1.2,37.893,69.5
64,11/28/2018 19:12,29.437,5.64,13.51,38.889,339.7,0,1.2,37.798,70.1
65,11/28/2018 19:22,29.4488,4.5,16.89,38.889,338.3,0,1.2,37.846,70.3
66,11/28/2018 19:32,29.4458,5.64,12.39,38.889,336.9,0,1.2,37.989,69.5
67,11/28/2018 19:42,29.4547,6.76,16.89,38.889,336.9,0,1.2,37.989,69.8
68,11/28/2018 19:52,29.4576,5.64,12.39,38.889,345.4,0,1.2,37.942,70.4
69,11/28/2018 20:02,29.4576,5.64,12.39,38.889,345.4,0,1.2,37.846,70.8
70,11/28/2018 20:12,29.4606,5.64,15.77,38.889,338.3,0,1.2,37.893,70.9
71,11/28/2018 20:22,29.4576,6.76,13.51,38.842,321.5,0,1.2,37.942,70.9
72,11/28/2018 20:32,29.4635,5.64,15.77,38.842,322.9,0,1.2,37.702,71.3
73,11/28/2018 20:42,29.4695,7.87,16.89,38.842,334.1,0,1.2,37.989,70.7
74,11/28/2018 20:52,29.4754,5.64,19.15,38.842,334.1,0,1.2,37.798,71.6
75,11/28/2018 21:02,29.4783,5.64,14.63,38.842,320.1,0,1.2,37.989,71.1
76,11/28/2018 21:12,29.4813,5.64,13.51,38.842,327.1,0,1.2,37.893,71.4
77,11/28/2018 21:22,29.4872,4.5,14.63,38.842,325.7,0,1.2,37.702,72
78,11/28/2018 21:32,29.4842,6.76,13.51,38.842,321.5,0,1.2,37.893,71.6
79,11/28/2018 21:42,29.4842,6.76,16.89,38.842,329.9,0,1.2,37.989,71.2
80,11/28/2018 21:52,29.4931,5.64,19.15,38.795,328.5,0,1.2,38.084,71
81,11/28/2018 22:02,29.496,6.76,15.77,38.842,325.7,0,1.2,38.037,71.3
82,11/28/2018 22:12,29.499,5.64,16.89,38.795,324.3,0,1.2,37.893,71.6
83,11/28/2018 22:22,29.5049,5.64,13.51,38.795,338.3,0,1.2,37.989,71.6
84,11/28/2018 22:32,29.5108,4.5,12.39,38.795,325.7,0,1.2,37.989,71.7
85,11/28/2018 22:42,29.5108,4.5,12.39,38.795,317.3,0,1.2,37.798,72.3
86,11/28/2018 22:52,29.5197,4.5,15.77,38.795,325.7,0,1.2,37.989,71.9
87,11/28/2018 23:02,29.5285,5.64,14.63,38.795,315.9,0,1.2,38.037,71.7
88,11/28/2018 23:12,29.5315,6.76,13.51,38.795,325.7,0,1.2,38.179,71.2
89,11/28/2018 23:22,29.5315,4.5,12.39,38.795,331.3,0,1.2,37.893,72.1
90,11/28/2018 23:32,29.5344,4.5,15.77,38.795,332.7,0,1.2,38.037,71.6
91,11/28/2018 23:42,29.5374,5.64,13.51,38.748,332.7,0,1.2,38.179,70.9
92,11/28/2018 23:52,29.5374,4.5,12.39,38.748,338.3,0,1.2,38.131,70.9
93,11/29/2018 0:02,29.5374,4.5,11.25,38.748,336.9,0,1.2,38.084,70.9
94,11/29/2018 0:12,29.5403,4.5,13.51,38.748,342.6,0,1.2,38.037,70.9
95,11/29/2018 0:22,29.5433,4.5,12.39,38.748,346.8,0,1.2,37.893,71.3
96,11/29/2018 0:32,29.5433,3.38,11.25,38.748,334.1,0,1.2,37.893,71.5
97,11/29/2018 0:42,29.5462,4.5,14.63,38.748,339.7,0,1.2,37.942,71.4
98,11/29/2018 0:52,29.5492,3.38,11.25,38.748,338.3,0,1.2,37.798,71.7
99,11/29/2018 1:02,29.5551,4.5,14.63,38.748,338.3,0,1.2,37.893,71.6
100,11/29/2018 1:12,29.5551,4.5,13.51,38.748,336.9,0,1.2,37.702,71.7
101,11/29/2018 1:22,29.558,3.38,10.13,38.748,335.5,0,1.2,37.798,71.8
102,11/29/2018 1:32,29.558,3.38,9.01,38.748,331.3,0,1.2,37.702,71.9
103,11/29/2018 1:42,29.5669,2.26,10.13,38.748,331.3,0,1.2,37.751,72.2
104,11/29/2018 1:52,29.5728,3.38,12.39,38.748,329.9,0,1.2,37.751,72.7
105,11/29/2018 2:02,29.5758,4.5,11.25,38.748,331.3,0,1.2,37.846,72.5
106,11/29/2018 2:12,29.5728,5.64,12.39,38.748,334.1,0,1.2,37.942,72.4
107,11/29/2018 2:22,29.5817,3.38,11.25,38.748,331.3,0,1.2,37.751,72.9
108,11/29/2018 2:32,29.5905,3.38,11.25,38.748,335.5,0,1.2,37.751,73
109,11/29/2018 2:42,29.5905,4.5,12.39,38.748,336.9,0,1.2,37.798,72.6
110,11/29/2018 2:52,29.5876,5.64,13.51,38.748,341.2,0,1.2,37.846,72.1
111,11/29/2018 3:02,29.5935,5.64,14.63,38.748,346.8,0,1.2,37.942,71.9
112,11/29/2018 3:12,29.5935,3.38,11.25,38.748,346.8,0,1.2,37.751,72.5
113,11/29/2018 3:22,29.5964,1.12,6.76,38.748,345.4,0,1.2,37.609,73
114,11/29/2018 3:32,29.6023,1.12,5.64,38.748,341.2,0,1.2,37.702,72.8
115,11/29/2018 3:42,29.6053,3.38,12.39,38.748,349.6,0,1.2,37.656,72.8
116,11/29/2018 3:52,29.6053,3.38,9.01,38.748,338.3,0,1.2,37.56,73
117,11/29/2018 4:02,29.6141,2.26,10.13,38.748,345.4,0,1.2,37.56,73
118,11/29/2018 4:12,29.6171,3.38,11.25,38.748,345.4,0,1.2,37.656,72.7
119,11/29/2018 4:22,29.6171,3.38,11.25,38.748,345.4,0,1.2,37.656,72.7
120,11/29/2018 4:32,29.623,4.5,10.13,38.748,344,0,1.2,37.751,72.6
121,11/29/2018 4:42,29.626,1.12,6.76,38.748,346.8,0,1.2,37.465,73.2
122,11/29/2018 4:52,29.623,1.12,5.64,38.748,344,0,1.2,37.465,73.3
123,11/29/2018 5:02,29.6289,1.12,4.5,38.748,346.8,0,1.2,37.465,73.6
124,11/29/2018 5:12,29.6348,1.12,7.87,38.748,353.8,0,1.2,37.513,73.7
125,11/29/2018 5:22,29.6378,1.12,9.01,38.748,4.2,0,1.2,37.465,73.4
126,11/29/2018 5:32,29.6348,1.12,5.64,38.748,355.2,0,1.2,37.369,74
127,11/29/2018 5:42,29.6378,2.26,10.13,38.748,355.2,0,1.2,37.416,74
128,11/29/2018 5:52,29.6466,1.12,7.87,38.748,355.2,0,1.2,37.513,74
129,11/29/2018 6:02,29.6525,1.12,6.76,38.748,0,0,1.2,37.56,73.6
130,11/29/2018 6:12,29.6525,0,4.5,38.748,2.8,0,1.2,37.369,74
131,11/29/2018 6:22,29.6614,1.12,7.87,38.748,15.4,0,1.2,37.513,73.8
132,11/29/2018 6:32,29.6643,0,5.64,38.748,30.9,0,1.2,37.465,74.4
133,11/29/2018 6:42,29.6762,1.12,7.87,38.748,0,0,1.2,37.656,74
134,11/29/2018 6:52,29.6762,3.38,13.51,38.748,353.8,0,1.2,37.751,73.3
135,11/29/2018 7:02,29.685,2.26,9.01,38.748,0,0,3.7,37.751,73.4
136,11/29/2018 7:12,29.6821,3.38,9.01,38.748,1.4,0,11.2,37.846,73.1
137,11/29/2018 7:22,29.6909,5.64,14.63,38.748,349.6,0,21.2,38.131,71.4
138,11/29/2018 7:32,29.6909,6.76,18.01,38.748,345.4,0,36.2,37.989,71.5
139,11/29/2018 7:42,29.6968,5.64,13.51,38.748,345.4,0,43.7,37.893,71.4
140,11/29/2018 7:52,29.6998,5.64,13.51,38.748,342.6,0,53.7,37.893,71.2
141,11/29/2018 8:02,29.7057,4.5,14.63,38.748,341.2,0,66.2,38.131,70.7
142,11/29/2018 8:12,29.7116,2.26,9.01,38.748,346.8,0,106.2,38.037,70.9
143,11/29/2018 8:22,29.7205,2.26,9.01,38.795,348.2,0,168.7,38.368,70.9
144,11/29/2018 8:32,29.7264,4.5,11.25,38.795,338.3,0,148.7,38.7,70.5
145,11/29/2018 8:42,29.7264,3.38,10.13,38.748,339.7,0,163.7,38.889,70.2
146,11/29/2018 8:52,29.7293,3.38,11.25,38.795,329.9,0,208.7,39.124,70.3
147,11/29/2018 9:02,29.7264,2.26,7.87,38.795,334.1,0,256.2,39.454,70.2
148,11/29/2018 9:12,29.7382,4.5,12.39,38.795,331.3,0,263.7,39.596,70.6
149,11/29/2018 9:22,29.7382,4.5,13.51,38.795,341.2,0,281.2,39.596,70.2
150,11/29/2018 9:32,29.7411,6.76,16.89,38.795,342.6,0,348.7,39.83,69.5
151,11/29/2018 9:42,29.7441,3.38,12.39,38.795,336.9,0,341.2,40.204,68.9
152,11/29/2018 9:52,29.7441,4.5,11.25,38.795,339.7,0,388.7,40.532,68.9
153,11/29/2018 10:02,29.7441,4.5,11.25,38.842,336.9,0,643.7,41.648,67.3
154,11/29/2018 10:12,29.7441,6.76,14.63,38.842,336.9,0,513.7,41.925,65.2
155,11/29/2018 10:22,29.747,5.64,16.89,38.842,335.5,0,488.7,42.202,65
156,11/29/2018 10:32,29.7441,6.76,13.51,38.842,332.7,0,416.2,41.693,64.9
157,11/29/2018 10:42,29.747,5.64,11.25,38.842,329.9,0,698.7,41.97,64.3
158,11/29/2018 10:52,29.7411,5.64,12.39,38.889,314.5,0,316.2,41.601,64
159,11/29/2018 11:02,29.7411,6.76,15.77,38.889,344,0,393.7,41.137,64.9
160,11/29/2018 11:12,29.7382,7.87,16.89,38.937,342.6,0,493.7,41.23,63.9
161,11/29/2018 11:22,29.7352,7.87,18.01,38.937,339.7,0,251.2,41.09,64.2
162,11/29/2018 11:32,29.7382,4.5,13.51,38.937,344,0,238.7,41.09,64.8
163,11/29/2018 11:42,29.7382,3.38,10.13,38.937,341.2,0,208.7,41.09,65.4
164,11/29/2018 11:52,29.7411,2.26,6.76,38.984,339.7,0,203.7,41.322,65.6
165,11/29/2018 12:02,29.7352,3.38,11.25,38.984,334.1,0,201.2,41.369,65.6
166,11/29/2018 12:12,29.7382,4.5,12.39,39.031,332.7,0,223.7,41.277,65.3
167,11/29/2018 12:22,29.7411,5.64,12.39,39.031,342.6,0,253.7,41.277,66
168,11/29/2018 12:32,29.7382,5.64,15.77,39.031,335.5,0,208.7,41.184,65.8
169,11/29/2018 12:42,29.7382,5.64,13.51,39.078,344,0,211.2,41.137,65.6
170,11/29/2018 12:52,29.7382,6.76,13.51,39.078,339.7,0,218.7,41.09,65.3
171,11/29/2018 13:02,29.7382,5.64,13.51,39.124,339.7,0,328.7,41.369,65.3
172,11/29/2018 13:12,29.7411,4.5,12.39,39.124,341.2,0,276.2,41.554,65.7
173,11/29/2018 13:22,29.7352,6.76,18.01,39.124,336.9,0,341.2,42.017,64.6
174,11/29/2018 13:32,29.7352,9.01,15.77,39.124,344,0,251.2,40.951,64
175,11/29/2018 13:42,29.7352,6.76,13.51,39.173,329.9,0,268.7,41.369,63.5
176,11/29/2018 13:52,29.7352,4.5,11.25,39.173,334.1,0,281.2,41.648,64.6
177,11/29/2018 14:02,29.7352,5.64,14.63,39.173,338.3,0,178.7,41.043,64.2
178,11/29/2018 14:12,29.7382,6.76,14.63,39.173,342.6,0,171.2,40.719,64.8
179,11/29/2018 14:22,29.7441,6.76,15.77,39.22,344,0,176.2,40.532,65.5
180,11/29/2018 14:32,29.747,3.38,10.13,39.22,349.6,0,123.7,40.626,65.6
181,11/29/2018 14:42,29.7559,4.5,10.13,39.22,351,0,88.7,40.345,66.4
182,11/29/2018 14:52,29.7559,3.38,13.51,39.22,349.6,0,93.7,40.345,66.4
183,11/29/2018 15:02,29.7559,3.38,10.13,39.22,349.6,0,71.2,40.345,66.1
184,11/29/2018 15:12,29.75,2.26,10.13,39.267,339.7,0,123.7,40.251,66.4
185,11/29/2018 15:22,29.7648,3.38,12.39,39.267,334.1,0,61.2,40.251,66.2
186,11/29/2018 15:32,29.7588,5.64,14.63,39.267,342.6,0,48.7,40.204,65.5
187,11/29/2018 15:42,29.7677,6.76,14.63,39.267,339.7,0,36.2,40.017,65.5
188,11/29/2018 15:52,29.7707,3.38,13.51,39.313,355.2,0,26.2,39.877,66
189,11/29/2018 16:02,29.7766,1.12,6.76,39.267,355.2,0,16.2,39.549,66.8
190,11/29/2018 16:12,29.7766,2.26,11.25,39.313,2.8,0,8.7,39.407,66.9
191,11/29/2018 16:22,29.7795,2.26,9.01,39.313,8.4,0,3.7,39.173,67.4
192,11/29/2018 16:32,29.7825,1.12,7.87,39.313,9.8,0,1.2,38.937,68.3
193,11/29/2018 16:42,29.7884,1.12,7.87,39.313,8.4,0,1.2,38.748,68.8
194,11/29/2018 16:52,29.7913,0,5.64,39.313,9.8,0,1.2,38.273,69.4
195,11/29/2018 17:02,29.7913,1.12,5.64,39.313,8.4,0,1.2,38.131,70.4
196,11/29/2018 17:12,29.7943,1.12,11.25,39.313,1.4,0,1.2,38.084,70.6
197,11/29/2018 17:22,29.7943,2.26,11.25,39.313,346.8,0,1.2,37.942,70.6
198,11/29/2018 17:32,29.7943,2.26,7.87,39.313,339.7,0,1.2,37.846,71.2
199,11/29/2018 17:42,29.7943,2.26,7.87,39.313,332.7,0,1.2,37.751,71.1
200,11/29/2018 17:52,29.7972,3.38,10.13,39.313,341.2,0,1.2,37.609,71.1
201,11/29/2018 18:02,29.8002,2.26,10.13,39.313,338.3,0,1.2,37.225,71.9
202,11/29/2018 18:12,29.809,1.12,6.76,39.313,325.7,0,1.2,36.747,72.1
203,11/29/2018 18:22,29.809,2.26,7.87,39.313,341.2,0,1.2,36.891,71.5
204,11/29/2018 18:32,29.809,1.12,6.76,39.313,344,0,1.2,36.459,72.5
205,11/29/2018 18:42,29.809,0,6.76,39.313,0,0,1.2,35.2,73.1
206,11/29/2018 18:52,29.809,0,1.12,39.313,0,0,1.2,35.492,74
207,11/29/2018 19:02,29.812,0,4.5,39.267,341.2,0,1.2,35.298,74.5
208,11/29/2018 19:12,29.812,1.12,5.64,39.267,332.7,0,1.2,35.976,73.9
209,11/29/2018 19:22,29.812,0,6.76,39.267,9.8,0,1.2,35.443,73.4
210,11/29/2018 19:32,29.812,1.12,7.87,39.267,9.8,0,1.2,36.025,73.1
211,11/29/2018 19:42,29.8238,0,3.38,39.22,351,0,1.2,35.443,73.7
212,11/29/2018 19:52,29.8209,0,4.5,39.22,355.2,0,1.2,35.152,73.9
213,11/29/2018 20:02,29.8209,1.12,7.87,39.22,7,0,1.2,35.638,74.5
214,11/29/2018 20:12,29.8238,2.26,11.25,39.22,353.8,0,1.2,35.685,73.7
215,11/29/2018 20:22,29.8268,2.26,10.13,39.173,346.8,0,1.2,35.443,73.7
216,11/29/2018 20:32,29.8327,2.26,7.87,39.124,341.2,0,1.2,35.83,73.8
217,11/29/2018 20:42,29.8386,4.5,12.39,39.124,344,0,1.2,36.313,72.7
218,11/29/2018 20:52,29.8386,2.26,9.01,39.124,355.2,0,1.2,36.217,73.4
219,11/29/2018 21:02,29.8415,1.12,9.01,39.124,355.2,0,1.2,36.313,73.9
220,11/29/2018 21:12,29.8415,1.12,6.76,39.124,353.8,0,1.2,36.313,74.3
221,11/29/2018 21:22,29.8386,1.12,9.01,39.078,355.2,0,1.2,36.505,74.5
222,11/29/2018 21:32,29.8445,2.26,10.13,39.031,11.2,0,1.2,36.698,74.2
223,11/29/2018 21:42,29.8445,2.26,10.13,39.031,11.2,0,1.2,36.651,74.5
224,11/29/2018 21:52,29.8415,2.26,10.13,39.031,14,0,1.2,36.603,74.5
225,11/29/2018 22:02,29.8445,2.26,7.87,39.031,12.6,0,1.2,36.505,74.4
226,11/29/2018 22:12,29.8415,1.12,9.01,39.031,0,0,1.2,36.313,75
227,11/29/2018 22:22,29.8415,1.12,10.13,39.031,5.6,0,1.2,36.313,75
228,11/29/2018 22:32,29.8474,2.26,7.87,38.984,18.3,0,1.2,36.603,74.4
229,11/29/2018 22:42,29.8474,1.12,6.76,38.984,11.2,0,1.2,36.459,74.6
230,11/29/2018 22:52,29.8504,1.12,5.64,38.984,18.3,0,1.2,36.169,74.7
231,11/29/2018 23:02,29.8445,0,6.76,38.984,18.3,0,1.2,36.025,74.9
232,11/29/2018 23:12,29.8474,0,1.12,38.984,15.4,0,1.2,35.298,75.2
233,11/29/2018 23:22,29.8504,0,5.64,38.937,22.5,0,1.2,35.928,74.8
234,11/29/2018 23:32,29.8504,0,1.12,38.937,14,0,1.2,35.928,74.4
235,11/29/2018 23:42,29.8504,1.12,5.64,38.937,11.2,0,1.2,36.459,73.2
236,11/29/2018 23:52,29.8474,0,3.38,38.937,18.3,0,1.2,36.169,73.4
237,11/30/2018 0:02,29.8445,1.12,6.76,38.937,16.8,0,1.2,36.072,73.5
238,11/30/2018 0:12,29.8445,1.12,5.64,38.937,8.4,0,1.2,35.976,73.4
239,11/30/2018 0:22,29.8445,0,6.76,38.937,5.6,0,1.2,36.025,73.8
240,11/30/2018 0:32,29.8504,1.12,10.13,38.937,9.8,0,1.2,36.12,73.3
241,11/30/2018 0:42,29.8474,1.12,7.87,38.937,7,0,1.2,36.072,73.2
242,11/30/2018 0:52,29.8474,1.12,5.64,38.937,7,0,1.2,35.928,73.3
243,11/30/2018 1:02,29.8504,1.12,5.64,38.937,11.2,0,1.2,36.12,73
244,11/30/2018 1:12,29.8474,1.12,7.87,38.937,15.4,0,1.2,36.169,73
245,11/30/2018 1:22,29.8533,1.12,6.76,38.937,15.4,0,1.2,36.12,72.9
246,11/30/2018 1:32,29.8504,1.12,6.76,38.937,18.3,0,1.2,36.025,72.9
247,11/30/2018 1:42,29.8504,1.12,5.64,38.889,12.6,0,1.2,36.025,73.2
248,11/30/2018 1:52,29.8563,1.12,5.64,38.937,33.7,0,1.2,35.928,73.8
249,11/30/2018 2:02,29.8563,0,7.87,38.889,28.1,0,1.2,35.638,74.5
250,11/30/2018 2:12,29.8563,1.12,5.64,38.889,22.5,0,1.2,35.733,74.7
251,11/30/2018 2:22,29.8533,0,4.5,38.889,29.5,0,1.2,35.443,75.2
252,11/30/2018 2:32,29.8474,1.12,6.76,38.889,35.1,0,1.2,35.395,75.8
253,11/30/2018 2:42,29.8533,0,4.5,38.889,28.1,0,1.2,35.443,75.8
254,11/30/2018 2:52,29.8533,0,3.38,38.889,28.1,0,1.2,35.443,75.8
255,11/30/2018 3:02,29.8563,0,2.26,38.889,15.4,0,1.2,35.346,75.8
256,11/30/2018 3:12,29.8563,0,2.26,38.889,16.8,0,1.2,35.249,76
257,11/30/2018 3:22,29.8533,0,3.38,38.889,35.1,0,1.2,34.713,77.2
258,11/30/2018 3:32,29.8563,0,3.38,38.842,39.3,0,1.2,34.858,77.8
259,11/30/2018 3:42,29.8504,0,2.26,38.889,44.9,0,1.2,34.419,78.7
260,11/30/2018 3:52,29.8474,0,3.38,38.889,49.1,0,1.2,34.124,78.8
261,11/30/2018 4:02,29.8533,0,2.26,38.842,14,0,1.2,34.516,78.3
262,11/30/2018 4:12,29.8563,0,1.12,38.842,12.6,0,1.2,34.419,78
263,11/30/2018 4:22,29.8592,0,0,38.842,12.6,0,1.2,34.223,79.2
264,11/30/2018 4:32,29.8592,0,0,38.842,12.6,0,1.2,34.075,79.6
265,11/30/2018 4:42,29.8592,0,1.12,38.842,19.7,0,1.2,33.978,80.7
266,11/30/2018 4:52,29.8622,0,2.26,38.842,37.9,0,1.2,34.419,80.9
267,11/30/2018 5:02,29.8652,0,2.26,38.842,54.8,0,1.2,34.565,81
268,11/30/2018 5:12,29.8652,0,2.26,38.842,46.3,0,1.2,34.516,81.2
269,11/30/2018 5:22,29.8681,0,2.26,38.842,43.5,0,1.2,34.419,81.6
270,11/30/2018 5:32,29.8681,0,2.26,38.842,59,0,1.2,34.272,82.3
271,11/30/2018 5:42,29.8681,0,1.12,38.842,63.2,0,1.2,34.371,82.7
272,11/30/2018 5:52,29.8711,0,2.26,38.842,59,0,1.2,34.272,83.4
273,11/30/2018 6:02,29.8711,0,2.26,38.842,61.8,0,1.2,34.32,83.8
274,11/30/2018 6:12,29.874,0,1.12,38.842,60.4,0,1.2,33.928,83.5
275,11/30/2018 6:22,29.874,0,0,38.842,59,0,1.2,33.681,84.2
276,11/30/2018 6:32,29.8799,0,0,38.842,59,0,1.2,33.534,85.1
277,11/30/2018 6:42,29.8829,0,0,38.795,59,0,1.2,33.336,85.6
278,11/30/2018 6:52,29.8858,0,0,38.842,59,0,1.2,32.742,87
279,11/30/2018 7:02,29.8888,0,0,38.795,59,0,6.2,31.942,87.3
280,11/30/2018 7:12,29.8947,0,0,38.842,59,0,11.2,31.692,87.9
281,11/30/2018 7:22,29.8976,0,1.12,38.842,147.4,0,16.2,31.743,88.2
282,11/30/2018 7:32,29.8976,0,0,38.842,168.5,0,28.7,31.642,88.3
283,11/30/2018 7:42,29.9006,0,1.12,38.795,214.8,0,61.2,31.743,87.7
