Plot Title: 20169122,,,,,,,,,,
#,"Date Time, GMT-04:00","Pressure, in Hg (LGR S/N: 20169122, SEN S/N: 20024877)","Wind Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Gust Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20177195)","Wind Direction, ø (LGR S/N: 20169122, SEN S/N: 20177663)","Rain, in (LGR S/N: 20169122, SEN S/N: 20192321)","PAR, µmol/m²/s (LGR S/N: 20169122, SEN S/N: 20490839)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20674472, LBL: Air Temperature)","RH, % (LGR S/N: 20169122, SEN S/N: 20674472)"
77,9/15/2020 10:41,30.2313,3.38,5.64,58.109,353.8,,1183.7,55.038,69.9
78,9/15/2020 10:42,30.2313,0,1.12,58.109,344,,1181.2,55.69,70.8
79,9/15/2020 10:43,30.2284,1.12,2.26,58.152,332.7,,1203.7,56.122,70.9
80,9/15/2020 10:44,30.2313,2.26,5.64,58.152,348.2,,1196.2,56.122,69.9
81,9/15/2020 10:45,30.2284,1.12,4.5,58.152,1.4,,1206.2,56.512,70.4
82,9/15/2020 10:46,30.2284,3.38,4.5,58.152,7,,1196.2,56.426,69.5
83,9/15/2020 10:47,30.2313,4.5,6.76,58.152,32.3,,1208.7,56.295,68.9
84,9/15/2020 10:48,30.2284,4.5,6.76,58.152,33.7,,1201.2,56.122,69
85,9/15/2020 10:49,30.2284,1.12,4.5,58.152,15.4,,1203.7,56.512,71
86,9/15/2020 10:50,30.2313,1.12,3.38,58.195,339.7,,1211.2,56.988,71.5
87,9/15/2020 10:51,30.2343,0,2.26,58.195,9.8,,1206.2,57.333,70.7
88,9/15/2020 10:52,30.2284,2.26,6.76,58.195,349.6,,1211.2,57.247,68.6
89,9/15/2020 10:53,30.2284,3.38,5.64,58.195,332.7,,1221.2,56.426,66.9
90,9/15/2020 10:54,30.2284,1.12,4.5,58.195,33.7,,1221.2,56.556,68.7
91,9/15/2020 10:55,30.2254,1.12,3.38,58.195,15.4,,1223.7,57.247,70.5
92,9/15/2020 10:56,30.2254,4.5,6.76,58.239,315.9,,1218.7,56.642,67.2
93,9/15/2020 10:57,30.2254,2.26,5.64,58.239,320.1,,1216.2,56.295,68
94,9/15/2020 10:58,30.2254,2.26,3.38,58.239,287.8,,1208.7,56.599,69.5
95,9/15/2020 10:59,30.2225,2.26,4.5,58.239,268.1,,1208.7,56.512,67.4
96,9/15/2020 11:00,30.2225,2.26,5.64,58.239,289.2,,1216.2,56.728,67.9
97,9/15/2020 11:01,30.2254,1.12,4.5,58.239,348.2,,1228.7,57.117,69.4
98,9/15/2020 11:02,30.2225,2.26,4.5,58.282,18.3,,1223.7,57.29,69
99,9/15/2020 11:03,30.2225,2.26,3.38,58.282,29.5,,1223.7,57.29,68.6
100,9/15/2020 11:04,30.2225,1.12,4.5,58.282,7,,1228.7,57.42,68.8
101,9/15/2020 11:05,30.2225,3.38,6.76,58.282,19.7,,1231.2,57.333,67.7
102,9/15/2020 11:06,30.2225,5.64,9.01,58.282,25.3,,1246.2,56.858,67.2
103,9/15/2020 11:07,30.2195,4.5,5.64,58.282,14,,1246.2,56.901,68.3
104,9/15/2020 11:08,30.2225,3.38,5.64,58.325,23.9,,1246.2,56.944,67.9
105,9/15/2020 11:09,30.2195,2.26,4.5,58.325,11.2,,1246.2,57.074,68.2
106,9/15/2020 11:10,30.2195,1.12,3.38,58.325,353.8,,1256.2,57.333,68.3
107,9/15/2020 11:11,30.2195,2.26,3.38,58.325,14,,1278.7,57.549,67.8
108,9/15/2020 11:12,30.2166,1.12,3.38,58.325,12.6,,1281.2,57.592,67.5
109,9/15/2020 11:13,30.2166,2.26,4.5,58.368,349.6,,1288.7,57.463,66.8
110,9/15/2020 11:14,30.2195,4.5,6.76,58.368,5.6,,1293.7,57.29,66
111,9/15/2020 11:15,30.2166,4.5,7.87,58.368,5.6,,1298.7,56.944,65.6
112,9/15/2020 11:16,30.2195,2.26,7.87,58.368,23.9,,1293.7,57.247,67
113,9/15/2020 11:17,30.2195,4.5,7.87,58.368,21.1,,1308.7,57.074,66
114,9/15/2020 11:18,30.2166,3.38,5.64,58.368,11.2,,1306.2,57.031,66.1
115,9/15/2020 11:19,30.2195,2.26,4.5,58.411,12.6,,1311.2,57.074,66.3
116,9/15/2020 11:20,30.2195,3.38,5.64,58.411,7,,1313.7,56.901,65.7
117,9/15/2020 11:21,30.2195,3.38,5.64,58.411,0,,1326.2,56.901,65.6
118,9/15/2020 11:22,30.2195,1.12,5.64,58.411,28.1,,1328.7,57.16,65.1
119,9/15/2020 11:23,30.2195,2.26,4.5,58.411,150.2,,1318.7,57.204,64.8
120,9/15/2020 11:24,30.2195,1.12,3.38,58.455,158.6,,1306.2,57.893,67.5
121,9/15/2020 11:25,30.2225,2.26,3.38,58.455,327.1,,1308.7,57.722,65.4
122,9/15/2020 11:26,30.2225,1.12,4.5,58.455,315.9,,1313.7,57.42,63.9
123,9/15/2020 11:27,30.2195,0,2.26,58.455,315.9,,1313.7,57.592,65.1
124,9/15/2020 11:28,30.2195,2.26,3.38,58.455,322.9,,1321.2,57.463,65.8
125,9/15/2020 11:29,30.2195,1.12,3.38,58.498,352.4,,1336.2,57.376,65.2
126,9/15/2020 11:30,30.2166,0,3.38,58.498,311.7,,1341.2,57.376,65.3
127,9/15/2020 11:31,30.2166,0,0,58.498,303.2,,1351.2,57.979,65.4
128,9/15/2020 11:32,30.2136,0,2.26,58.498,355.2,,1346.2,58.541,65.9
129,9/15/2020 11:33,30.2166,1.12,4.5,58.541,233.1,,1348.7,58.842,65.3
130,9/15/2020 11:34,30.2166,4.5,6.76,58.541,307.5,,1363.7,58.239,63.4
131,9/15/2020 11:35,30.2166,3.38,6.76,58.541,339.7,,1376.2,58.023,65.2
132,9/15/2020 11:36,30.2166,3.38,5.64,58.541,11.2,,1376.2,57.936,65.1
133,9/15/2020 11:37,30.2166,0,2.26,58.541,22.5,,1383.7,58.109,64.9
134,9/15/2020 11:38,30.2195,2.26,4.5,58.541,355.2,,1383.7,58.066,64.2
135,9/15/2020 11:39,30.2195,2.26,3.38,58.582,0,,1403.7,58.152,64.4
136,9/15/2020 11:40,30.2166,1.12,3.38,58.582,355.2,,1401.2,58.239,64.3
137,9/15/2020 11:41,30.2136,0,2.26,58.582,345.4,,1408.7,58.282,63.4
138,9/15/2020 11:42,30.2107,1.12,5.64,58.582,327.1,,1418.7,58.626,64.6
139,9/15/2020 11:43,30.2136,2.26,5.64,58.626,321.5,,1446.2,58.325,63.3
140,9/15/2020 11:44,30.2107,1.12,2.26,58.582,318.7,,1428.7,58.626,64.5
141,9/15/2020 11:45,30.2136,2.26,5.64,58.626,355.2,,1441.2,59.099,65.1
142,9/15/2020 11:46,30.2136,2.26,5.64,58.626,54.8,,1451.2,59.142,63.8
143,9/15/2020 11:47,30.2136,5.64,7.87,58.626,9.8,,1446.2,58.885,64.3
144,9/15/2020 11:48,30.2107,3.38,6.76,58.626,11.2,,1478.7,58.928,63
145,9/15/2020 11:49,30.2107,1.12,3.38,58.669,44.9,,1488.7,58.842,62.6
146,9/15/2020 11:50,30.2107,0,2.26,58.669,106.7,,1493.7,59.142,61.6
147,9/15/2020 11:51,30.2107,2.26,5.64,58.669,108.1,,1483.7,59.315,62.2
148,9/15/2020 11:52,30.2077,4.5,5.64,58.669,95.5,,1453.7,58.885,60.5
149,9/15/2020 11:53,30.2107,1.12,3.38,58.669,98.3,,1443.7,59.014,60.5
150,9/15/2020 11:54,30.2077,1.12,2.26,58.712,44.9,,1431.2,59.185,61.9
151,9/15/2020 11:55,30.2077,2.26,7.87,58.712,35.1,,1426.2,59.486,63
152,9/15/2020 11:56,30.2077,5.64,6.76,58.712,25.3,,1431.2,58.842,60
153,9/15/2020 11:57,30.2077,1.12,4.5,58.712,11.2,,1423.7,58.712,59.5
154,9/15/2020 11:58,30.2047,0,2.26,58.755,42.1,,1431.2,59.014,59.4
155,9/15/2020 11:59,30.2077,0,2.26,58.755,348.2,,1423.7,59.229,60.8
156,9/15/2020 12:00,30.2047,1.12,3.38,58.755,101.1,,1421.2,59.616,60.2
157,9/15/2020 12:01,30.2077,2.26,5.64,58.755,67.4,,1421.2,59.745,61.1
158,9/15/2020 12:02,30.2018,3.38,4.5,58.798,11.2,,1421.2,59.445,60.7
159,9/15/2020 12:03,30.2047,4.5,6.76,58.798,18.3,,1443.7,59.014,60.2
160,9/15/2020 12:04,30.1988,3.38,5.64,58.798,30.9,,1483.7,58.885,60.6
161,9/15/2020 12:05,30.2018,4.5,6.76,58.798,26.7,,1498.7,58.669,61
162,9/15/2020 12:06,30.2018,3.38,6.76,58.798,25.3,,1501.2,58.498,60.8
163,9/15/2020 12:07,30.2018,1.12,3.38,58.842,15.4,,1496.2,58.669,60.8
164,9/15/2020 12:08,30.1988,0,2.26,58.842,22.5,,1461.2,59.315,61.4
165,9/15/2020 12:09,30.1988,1.12,3.38,58.842,36.5,,1451.2,59.788,59.7
166,9/15/2020 12:10,30.1959,2.26,5.64,58.842,15.4,,1421.2,59.702,60.5
167,9/15/2020 12:11,30.1959,2.26,5.64,58.842,301.8,,1411.2,59.185,58.8
168,9/15/2020 12:12,30.1959,1.12,5.64,58.885,329.9,,1373.7,59.745,60.5
169,9/15/2020 12:13,30.1959,3.38,5.64,58.885,355.2,,1388.7,59.702,62.8
170,9/15/2020 12:14,30.1929,2.26,4.5,58.885,7,,1403.7,59.572,60.7
171,9/15/2020 12:15,30.1959,1.12,3.38,58.885,37.9,,1408.7,59.529,59.4
172,9/15/2020 12:16,30.1929,0,1.12,58.928,19.7,,1398.7,59.616,59.4
173,9/15/2020 12:17,30.1929,0,2.26,58.928,308.9,,1403.7,60.174,61.4
174,9/15/2020 12:18,30.1929,0,2.26,58.928,300.4,,1388.7,60.346,58.9
175,9/15/2020 12:19,30.1929,0,4.5,58.971,285,,1381.2,60.39,58.8
176,9/15/2020 12:20,30.1929,2.26,4.5,58.971,325.7,,1363.7,59.916,58.9
177,9/15/2020 12:21,30.1929,0,2.26,58.971,324.3,,1356.2,59.702,57.2
178,9/15/2020 12:22,30.19,0,1.12,58.971,321.5,,1353.7,60.174,58.7
179,9/15/2020 12:23,30.19,0,0,59.014,321.5,,1346.2,60.69,59.4
180,9/15/2020 12:24,30.19,0,2.26,59.014,329.9,,1356.2,60.775,58.9
181,9/15/2020 12:25,30.19,3.38,7.87,59.014,335.5,,1371.2,60.39,57.3
182,9/15/2020 12:26,30.19,3.38,5.64,59.014,278,,1378.7,60.303,59.1
183,9/15/2020 12:27,30.1929,4.5,7.87,59.014,304.7,,1363.7,59.83,57.3
184,9/15/2020 12:28,30.187,2.26,5.64,59.056,335.5,,1371.2,59.702,59.1
185,9/15/2020 12:29,30.187,3.38,4.5,59.056,290.6,,1383.7,59.659,57.5
186,9/15/2020 12:30,30.1841,0,2.26,59.056,287.8,,1383.7,59.959,57.1
187,9/15/2020 12:31,30.187,0,3.38,59.056,296.2,,1383.7,60.517,59.3
188,9/15/2020 12:32,30.19,3.38,5.64,59.056,334.1,,1386.2,60.604,60
189,9/15/2020 12:33,30.187,3.38,6.76,59.099,321.5,,1366.2,60.346,58.8
190,9/15/2020 12:34,30.19,2.26,4.5,59.099,321.5,,1363.7,60.217,58
191,9/15/2020 12:35,30.19,3.38,6.76,59.099,307.5,,1366.2,60.089,58.2
192,9/15/2020 12:36,30.19,2.26,3.38,59.142,351,,1376.2,60.26,59.7
193,9/15/2020 12:37,30.1841,2.26,4.5,59.142,287.8,,1356.2,60.046,57.3
194,9/15/2020 12:38,30.187,2.26,5.64,59.142,299,,1366.2,59.959,57.5
195,9/15/2020 12:39,30.187,2.26,4.5,59.142,344,,1348.7,59.702,56.1
196,9/15/2020 12:40,30.1811,0,2.26,59.142,339.7,,1351.2,60.089,57
197,9/15/2020 12:41,30.1841,1.12,3.38,59.185,313.1,,1356.2,60.132,55.4
198,9/15/2020 12:42,30.1841,2.26,4.5,59.185,351,,1366.2,60.474,58.8
199,9/15/2020 12:43,30.1841,0,0,59.185,355.2,,1361.2,60.775,56.2
200,9/15/2020 12:44,30.1841,0,1.12,59.185,0,,1353.7,61.376,56.4
201,9/15/2020 12:45,30.1841,0,2.26,59.229,126.4,,1336.2,61.677,54.3
202,9/15/2020 12:46,30.1841,0,1.12,59.229,168.5,,1348.7,62.062,56.3
203,9/15/2020 12:47,30.1841,2.26,4.5,59.229,283.6,,1343.7,61.376,53.1
204,9/15/2020 12:48,30.187,1.12,3.38,59.229,325.7,,1336.2,61.547,58.1
205,9/15/2020 12:49,30.1841,1.12,2.26,59.272,325.7,,1328.7,61.376,54.5
206,9/15/2020 12:50,30.1841,0,2.26,59.272,325.7,,1326.2,61.72,58.4
207,9/15/2020 12:51,30.1841,1.12,4.5,59.272,235.9,,1326.2,61.761,55.1
208,9/15/2020 12:52,30.1811,1.12,4.5,59.315,234.5,,1331.2,61.462,53.7
209,9/15/2020 12:53,30.1811,0,0,59.315,233.1,,1333.7,62.062,55.7
210,9/15/2020 12:54,30.1782,1.12,3.38,59.315,352.4,,1326.2,61.848,54.7
211,9/15/2020 12:55,30.1811,1.12,4.5,59.315,14,,1328.7,61.677,53.2
212,9/15/2020 12:56,30.1811,4.5,6.76,59.315,43.5,,1331.2,61.462,53.7
213,9/15/2020 12:57,30.1782,3.38,5.64,59.358,33.7,,1336.2,61.075,53.9
214,9/15/2020 12:58,30.1782,2.26,4.5,59.358,33.7,,1331.2,60.818,53.5
215,9/15/2020 12:59,30.1782,2.26,3.38,59.358,19.7,,1336.2,60.904,53.7
216,9/15/2020 13:00,30.1782,1.12,3.38,59.358,71.6,,1336.2,61.376,54.5
217,9/15/2020 13:01,30.1782,1.12,3.38,59.401,59,,1336.2,61.804,55.3
218,9/15/2020 13:02,30.1782,2.26,4.5,59.401,32.3,,1328.7,61.934,55.6
219,9/15/2020 13:03,30.1782,1.12,2.26,59.401,57.6,,1311.2,62.019,53.7
220,9/15/2020 13:04,30.1782,0,3.38,59.401,5.6,,1316.2,61.72,53.5
221,9/15/2020 13:05,30.1782,1.12,4.5,59.445,348.2,,1296.2,61.506,52.6
222,9/15/2020 13:06,30.1752,1.12,3.38,59.445,0,,1301.2,61.804,54
223,9/15/2020 13:07,30.1752,1.12,3.38,59.445,355.2,,1311.2,61.633,52.5
224,9/15/2020 13:08,30.1752,1.12,3.38,59.445,25.3,,1313.7,61.761,51
225,9/15/2020 13:09,30.1811,1.12,3.38,59.486,39.3,,1311.2,61.891,51.7
226,9/15/2020 13:10,30.1782,0,2.26,59.486,29.5,,1306.2,61.848,50.7
227,9/15/2020 13:11,30.1752,3.38,5.64,59.486,43.5,,1296.2,61.891,50.6
228,9/15/2020 13:12,30.1752,1.12,3.38,59.486,39.3,,1293.7,61.677,51.5
229,9/15/2020 13:13,30.1723,2.26,4.5,59.529,22.5,,1298.7,61.848,52.8
230,9/15/2020 13:14,30.1664,2.26,3.38,59.529,15.4,,1298.7,61.848,52.5
231,9/15/2020 13:15,30.1693,2.26,4.5,59.529,9.8,,1286.2,61.677,51.2
232,9/15/2020 13:16,30.1723,1.12,3.38,59.572,7,,1293.7,61.677,51.4
233,9/15/2020 13:17,30.1664,3.38,5.64,59.572,321.5,,1301.2,61.547,52.4
234,9/15/2020 13:18,30.1723,1.12,4.5,59.572,313.1,,1301.2,61.162,49.8
235,9/15/2020 13:19,30.1693,0,2.26,59.572,322.9,,1293.7,61.419,51.1
236,9/15/2020 13:20,30.1693,0,3.38,59.572,314.5,,1293.7,61.506,50.6
237,9/15/2020 13:21,30.1664,1.12,3.38,59.616,268.1,,1301.2,61.29,50.6
238,9/15/2020 13:22,30.1693,1.12,3.38,59.616,237.3,,1293.7,61.462,51.3
239,9/15/2020 13:23,30.1664,1.12,2.26,59.616,230.2,,1281.2,61.59,50.4
240,9/15/2020 13:24,30.1664,0,2.26,59.616,244.3,,1278.7,61.633,49
241,9/15/2020 13:25,30.1664,0,3.38,59.659,259.7,,1278.7,62.276,52.4
242,9/15/2020 13:26,30.1693,0,2.26,59.659,227.4,,1271.2,62.875,55.9
243,9/15/2020 13:27,30.1693,1.12,3.38,59.659,212,,1271.2,62.704,50.5
244,9/15/2020 13:28,30.1693,1.12,2.26,59.659,192.3,,1273.7,62.748,49.7
245,9/15/2020 13:29,30.1664,0,3.38,59.702,227.4,,1276.2,62.49,49.2
246,9/15/2020 13:30,30.1634,0,2.26,59.702,271,,1266.2,62.406,49.3
247,9/15/2020 13:31,30.1634,1.12,2.26,59.702,278,,1266.2,62.447,50
248,9/15/2020 13:32,30.1634,1.12,3.38,59.745,221.8,,1271.2,62.62,49.7
249,9/15/2020 13:33,30.1664,2.26,4.5,59.745,220.4,,1271.2,62.233,48.2
250,9/15/2020 13:34,30.1634,1.12,2.26,59.745,254.1,,1283.7,62.062,48.4
251,9/15/2020 13:35,30.1605,0,2.26,59.745,242.9,,1268.7,62.276,49.4
252,9/15/2020 13:36,30.1605,1.12,3.38,59.745,210.6,,1276.2,62.577,49.7
253,9/15/2020 13:37,30.1634,1.12,4.5,59.745,182.5,,1273.7,62.704,47.1
254,9/15/2020 13:38,30.1605,1.12,4.5,59.788,169.9,,1266.2,62.962,48.9
255,9/15/2020 13:39,30.1605,2.26,4.5,59.788,148.8,,1271.2,62.834,48.2
256,9/15/2020 13:40,30.1605,2.26,4.5,59.83,139,,1291.2,62.748,48.1
257,9/15/2020 13:41,30.1605,1.12,3.38,59.83,192.3,,1286.2,62.62,49.1
258,9/15/2020 13:42,30.1634,0,2.26,59.83,242.9,,1276.2,62.875,49.1
259,9/15/2020 13:43,30.1605,1.12,3.38,59.83,241.5,,1278.7,62.962,48.4
260,9/15/2020 13:44,30.1605,2.26,4.5,59.873,224.6,,1268.7,62.577,47.1
261,9/15/2020 13:45,30.1605,0,2.26,59.873,224.6,,1256.2,62.49,47.5
262,9/15/2020 13:46,30.1575,1.12,3.38,59.873,285,,1251.2,62.276,47.6
263,9/15/2020 13:47,30.1575,2.26,4.5,59.916,352.4,,1251.2,62.062,46.8
264,9/15/2020 13:48,30.1575,1.12,4.5,59.916,43.5,,1231.2,62.233,48.5
265,9/15/2020 13:49,30.1575,2.26,3.38,59.916,189.5,,1223.7,62.447,47.2
266,9/15/2020 13:50,30.1575,0,2.26,59.916,206.4,,1221.2,62.919,49.1
267,9/15/2020 13:51,30.1575,0,2.26,59.916,207.8,,1218.7,63.39,50.1
268,9/15/2020 13:52,30.1575,2.26,4.5,59.959,221.8,,1216.2,62.875,46.2
269,9/15/2020 13:53,30.1575,1.12,4.5,59.959,223.2,,1211.2,62.533,44.7
270,9/15/2020 13:54,30.1575,2.26,3.38,59.959,112.3,,1211.2,62.533,48.8
271,9/15/2020 13:55,30.1545,2.26,5.64,60.003,341.2,,1206.2,62.49,48.1
272,9/15/2020 13:56,30.1545,1.12,3.38,60.003,339.7,,1203.7,62.661,48.9
273,9/15/2020 13:57,30.1545,1.12,3.38,60.003,348.2,,1206.2,62.661,48.4
274,9/15/2020 13:58,30.1545,2.26,4.5,60.046,339.7,,1193.7,62.577,48.5
275,9/15/2020 13:59,30.1545,0,2.26,60.046,345.4,,1186.2,63.133,50
276,9/15/2020 14:00,30.1545,1.12,2.26,60.046,71.6,,1173.7,63.433,49.3
277,9/15/2020 14:01,30.1545,1.12,3.38,60.089,165.7,,1168.7,63.304,44.3
278,9/15/2020 14:02,30.1545,0,2.26,60.089,167.1,,1168.7,63.304,46.1
279,9/15/2020 14:03,30.1575,0,1.12,60.089,167.1,,1166.2,63.518,47.2
280,9/15/2020 14:04,30.1516,1.12,2.26,60.089,157.2,,1166.2,63.732,45.7
281,9/15/2020 14:05,30.1545,1.12,3.38,60.089,160,,1166.2,63.946,48.1
282,9/15/2020 14:06,30.1545,2.26,3.38,60.132,150.2,,1166.2,63.732,44.7
