Plot Title: 20169122,,,,,,,,,,
#,"Date Time, GMT-04:00","Pressure, in Hg (LGR S/N: 20169122, SEN S/N: 20024877)","Wind Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Gust Speed, mph (LGR S/N: 20169122, SEN S/N: 20167354)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20177195)","Wind Direction, ø (LGR S/N: 20169122, SEN S/N: 20177663)","Rain, in (LGR S/N: 20169122, SEN S/N: 20192321)","PAR, µmol/m²/s (LGR S/N: 20169122, SEN S/N: 20197885)","Temp, °F (LGR S/N: 20169122, SEN S/N: 20168088)","RH, % (LGR S/N: 20169122, SEN S/N: 20168088)"
56,10/31/2018 21:13,29.7086,3.38,9.01,48.137,200.8,0,1.2,59.702,67.5
57,10/31/2018 21:23,29.7175,4.5,12.39,48.182,209.2,0,1.2,60.003,67.4
58,10/31/2018 21:33,29.7175,3.38,10.13,48.227,205,0,1.2,59.788,67.8
59,10/31/2018 21:43,29.6968,3.38,10.13,48.272,190.9,0,1.2,60.089,67.2
60,10/31/2018 21:53,29.6998,3.38,9.01,48.272,174.1,0,1.2,60.818,65.1
61,10/31/2018 22:03,29.7027,1.12,9.01,48.315,181.1,0,1.2,59.358,67.7
62,10/31/2018 22:13,29.7116,2.26,6.76,48.36,190.9,0,1.2,59.401,68.5
63,10/31/2018 22:23,29.7205,1.12,5.64,48.36,183.9,0,1.2,60.561,66.6
64,10/31/2018 22:33,29.7175,0,3.38,48.405,168.5,0,1.2,60.346,67.1
65,10/31/2018 22:43,29.7116,2.26,7.87,48.45,178.3,0,1.2,59.659,68.1
66,10/31/2018 22:53,29.7175,1.12,4.5,48.493,189.5,0,1.2,58.712,70.3
67,10/31/2018 23:03,29.7264,0,3.38,48.493,190.9,0,1.2,58.971,70.5
68,10/31/2018 23:13,29.7205,0,3.38,48.538,122.1,0,1.2,60.046,68.4
69,10/31/2018 23:23,29.7205,0,4.5,48.583,151.6,0,1.2,60.132,68.4
70,10/31/2018 23:33,29.7175,0,4.5,48.583,153,0,1.2,59.702,69.6
71,10/31/2018 23:43,29.7205,0,4.5,48.628,175.5,0,1.2,59.272,70.7
72,10/31/2018 23:53,29.7205,0,3.38,48.628,172.7,0,1.2,59.745,69.8
73,11/1/2018 0:03,29.7175,0,3.38,48.672,174.1,0,1.2,59.315,71
74,11/1/2018 0:13,29.7145,0,3.38,48.717,176.9,0,1.2,59.099,71.6
75,11/1/2018 0:23,29.7116,0,2.26,48.717,158.6,0,1.2,59.445,70.4
76,11/1/2018 0:33,29.7057,0,5.64,48.762,167.1,0,1.2,59.229,70.8
77,11/1/2018 0:43,29.6998,2.26,6.76,48.762,181.1,0,1.2,58.498,72.3
78,11/1/2018 0:53,29.7027,1.12,5.64,48.805,195.1,0,1.2,57.722,73.4
79,11/1/2018 1:03,29.6939,0,4.5,48.805,192.3,0,1.2,57.16,75.3
80,11/1/2018 1:13,29.688,1.12,6.76,48.85,171.3,0,1.2,58.842,72.6
81,11/1/2018 1:23,29.6909,0,2.26,48.895,99.7,0,1.2,57.979,73.4
82,11/1/2018 1:33,29.6968,0,3.38,48.895,64.6,0,1.2,57.506,74.8
83,11/1/2018 1:43,29.6998,0,2.26,48.895,112.3,0,1.2,57.549,75.2
84,11/1/2018 1:53,29.7027,0,4.5,48.938,165.7,0,1.2,57.376,75.9
85,11/1/2018 2:03,29.6968,0,3.38,48.938,143.2,0,1.2,58.325,75.4
86,11/1/2018 2:13,29.6968,0,2.26,48.983,168.5,0,1.2,56.815,78.3
87,11/1/2018 2:23,29.6968,1.12,5.64,48.983,181.1,0,1.2,57.463,79.1
88,11/1/2018 2:33,29.6998,0,3.38,48.983,192.3,0,1.2,56.556,81.3
89,11/1/2018 2:43,29.7086,0,4.5,49.028,214.8,0,1.2,56.165,82.7
90,11/1/2018 2:53,29.7057,0,2.26,49.028,185.3,0,1.2,56.469,83.2
91,11/1/2018 3:03,29.7027,0,1.12,49.028,174.1,0,1.2,56.685,83.2
92,11/1/2018 3:13,29.7086,0,0,49.073,168.5,0,1.2,56.426,82.3
93,11/1/2018 3:23,29.7057,0,0,49.073,168.5,0,1.2,55.256,84.9
94,11/1/2018 3:33,29.6998,0,1.12,49.073,168.5,0,1.2,55.558,85.2
95,11/1/2018 3:43,29.6998,0,0,49.116,122.1,0,1.2,54.995,86.1
96,11/1/2018 3:53,29.6939,0,0,49.116,109.5,0,1.2,55.299,85.6
97,11/1/2018 4:03,29.6909,0,0,49.116,134.8,0,1.2,54.909,86.5
98,11/1/2018 4:13,29.6939,0,0,49.161,150.2,0,1.2,53.994,86.8
99,11/1/2018 4:23,29.6939,0,1.12,49.161,88.4,0,1.2,52.686,87.1
100,11/1/2018 4:33,29.6998,0,0,49.161,57.6,0,1.2,52.335,89.1
101,11/1/2018 4:43,29.7027,0,0,49.161,57.6,0,1.2,52.378,89.7
102,11/1/2018 4:53,29.7086,0,0,49.161,57.6,0,1.2,50.886,90.2
103,11/1/2018 5:03,29.7116,0,0,49.204,57.6,0,1.2,50.929,92.2
104,11/1/2018 5:13,29.7086,0,0,49.204,57.6,0,1.2,52.291,92.1
105,11/1/2018 5:23,29.7027,0,0,49.204,57.6,0,1.2,51.94,91.7
106,11/1/2018 5:33,29.7145,0,0,49.204,57.6,0,1.2,51.325,91.8
107,11/1/2018 5:43,29.7205,0,0,49.204,53.3,0,1.2,50.929,92.1
108,11/1/2018 5:53,29.7116,0,2.26,49.249,53.3,0,1.2,51.544,93.7
109,11/1/2018 6:03,29.7205,0,0,49.249,56.2,0,1.2,52.466,93.1
110,11/1/2018 6:13,29.7205,0,0,49.249,56.2,0,1.2,52.641,92.3
111,11/1/2018 6:23,29.7145,0,0,49.249,108.1,0,1.2,52.554,92.6
112,11/1/2018 6:33,29.7234,0,0,49.249,133.4,0,1.2,52.291,92.8
113,11/1/2018 6:43,29.7293,0,0,49.249,200.8,0,1.2,52.16,92.8
114,11/1/2018 6:53,29.7293,0,0,49.294,200.8,0,1.2,52.554,92.8
115,11/1/2018 7:03,29.7352,0,0,49.294,200.8,0,1.2,52.509,92.8
116,11/1/2018 7:13,29.7205,0,0,49.294,188.1,0,1.2,52.378,93.4
117,11/1/2018 7:23,29.7057,0,1.12,49.294,89.9,0,1.2,52.903,93.5
118,11/1/2018 7:33,29.7086,0,1.12,49.294,77.2,0,6.2,54.037,92.4
119,11/1/2018 7:43,29.7205,0,0,49.294,49.1,0,3.7,53.515,92.2
120,11/1/2018 7:53,29.7234,0,0,49.338,4.2,0,3.7,53.776,92
121,11/1/2018 8:03,29.7205,0,0,49.338,0,0,6.2,53.341,92.2
122,11/1/2018 8:13,29.7323,0,0,49.338,0,0,18.7,53.166,92.4
123,11/1/2018 8:23,29.7382,0,0,49.338,0,0,11.2,53.209,92.5
124,11/1/2018 8:33,29.7352,0,0,49.338,0,0,16.2,53.298,93
125,11/1/2018 8:43,29.7323,0,1.12,49.338,99.7,0,33.7,53.515,93.3
126,11/1/2018 8:53,29.7293,0,0,49.383,116.5,0,28.7,53.69,93.2
127,11/1/2018 9:03,29.7293,0,0,49.383,116.5,0,31.2,53.776,93.2
128,11/1/2018 9:13,29.7234,0,0,49.383,116.5,0,68.7,53.82,93.3
129,11/1/2018 9:23,29.7293,0,0,49.428,115.1,0,63.7,54.082,93.4
130,11/1/2018 9:33,29.7323,0,0,49.428,115.1,0,73.7,54.255,93.4
131,11/1/2018 9:43,29.7352,0,0,49.428,115.1,0,36.2,54.343,93.3
132,11/1/2018 9:53,29.75,0,0,49.471,115.1,0,23.7,54.169,93.6
133,11/1/2018 10:03,29.7411,0,0,49.471,85.6,0,126.2,54.3,93.6
134,11/1/2018 10:13,29.7382,0,2.26,49.471,94.1,0,113.7,54.777,93.5
135,11/1/2018 10:23,29.7264,0,1.12,49.516,78.6,0,183.7,55.299,93.7
136,11/1/2018 10:33,29.7352,0,3.38,49.516,33.7,0,68.7,55.602,93.2
137,11/1/2018 10:43,29.7411,0,5.64,49.516,355.2,0,66.2,55.429,92.5
138,11/1/2018 10:53,29.7323,1.12,4.5,49.561,1.4,0,83.7,55.125,92.6
139,11/1/2018 11:03,29.7323,1.12,6.76,49.561,35.1,0,61.2,54.648,93.7
140,11/1/2018 11:13,29.7352,2.26,7.87,49.604,29.5,0,106.2,54.3,94.8
141,11/1/2018 11:23,29.7264,3.38,9.01,49.604,32.3,0,86.2,54.082,95.7
142,11/1/2018 11:33,29.7264,3.38,7.87,49.649,32.3,0.008,88.7,53.69,96.1
143,11/1/2018 11:43,29.7264,3.38,9.01,49.649,39.3,0,93.7,53.298,96.7
144,11/1/2018 11:53,29.7323,3.38,10.13,49.649,39.3,0,93.7,53.166,97
145,11/1/2018 12:03,29.7411,2.26,6.76,49.692,8.4,0,61.2,53.035,96.8
146,11/1/2018 12:13,29.7352,2.26,7.87,49.692,15.4,0,86.2,52.903,96.9
147,11/1/2018 12:23,29.7352,2.26,7.87,49.737,16.8,0,53.7,52.641,96.9
148,11/1/2018 12:33,29.7293,1.12,5.64,49.737,348.2,0,53.7,52.466,96.9
149,11/1/2018 12:43,29.7145,2.26,7.87,49.782,351,0,151.2,52.16,97
150,11/1/2018 12:53,29.7175,2.26,9.01,49.782,0,0,111.2,51.94,97
151,11/1/2018 13:03,29.7145,2.26,7.87,49.825,353.8,0,131.2,51.895,97.1
152,11/1/2018 13:13,29.7175,0,4.5,49.825,355.2,0,68.7,52.029,97.1
153,11/1/2018 13:23,29.7145,0,4.5,49.87,4.2,0,91.2,52.029,97.1
154,11/1/2018 13:33,29.7175,0,3.38,49.87,12.6,0,163.7,52.16,97
155,11/1/2018 13:43,29.7205,0,2.26,49.87,0,0,141.2,52.291,97
156,11/1/2018 13:53,29.7145,1.12,5.64,49.914,25.3,0,108.7,52.378,97
157,11/1/2018 14:03,29.7145,1.12,6.76,49.914,16.8,0,143.7,52.509,96.9
158,11/1/2018 14:13,29.7145,1.12,6.76,49.959,345.4,0,68.7,52.072,96.8
159,11/1/2018 14:23,29.7116,2.26,6.76,49.959,8.4,0,198.7,52.072,96.5
160,11/1/2018 14:33,29.7175,1.12,5.64,49.959,349.6,0,131.2,52.291,96.3
161,11/1/2018 14:43,29.7205,1.12,6.76,50.002,355.2,0,216.2,52.291,95.6
162,11/1/2018 14:53,29.7057,1.12,5.64,50.002,16.8,0,421.2,53.078,94.8
163,11/1/2018 15:03,29.7027,1.12,5.64,50.047,28.1,0,336.2,53.341,93.5
164,11/1/2018 15:13,29.7175,1.12,5.64,50.047,355.2,0,186.2,53.166,92.8
165,11/1/2018 15:23,29.7175,1.12,5.64,50.047,1.4,0,166.2,53.035,91.7
166,11/1/2018 15:33,29.7264,2.26,6.76,50.047,12.6,0,123.7,52.641,91.2
167,11/1/2018 15:43,29.7323,1.12,7.87,50.092,8.4,0,98.7,52.291,91.5
168,11/1/2018 15:53,29.7293,1.12,7.87,50.092,25.3,0,141.2,52.335,91.9
169,11/1/2018 16:03,29.7293,1.12,9.01,50.092,19.7,0,181.2,52.597,91.9
170,11/1/2018 16:13,29.7352,1.12,5.64,50.135,9.8,0,126.2,52.641,91.6
171,11/1/2018 16:23,29.7323,1.12,7.87,50.135,2.8,0,148.7,52.597,91.4
172,11/1/2018 16:33,29.7264,1.12,5.64,50.18,22.5,0,131.2,52.554,91.3
173,11/1/2018 16:43,29.7234,0,4.5,50.18,11.2,0,86.2,52.466,91.3
174,11/1/2018 16:53,29.7205,1.12,4.5,50.18,0,0,46.2,52.246,91.3
175,11/1/2018 17:03,29.7175,1.12,5.64,50.18,355.2,0,36.2,52.072,90.8
176,11/1/2018 17:13,29.7175,1.12,6.76,50.223,21.1,0,18.7,51.852,90.5
177,11/1/2018 17:23,29.7175,1.12,5.64,50.223,19.7,0,11.2,51.678,90.2
178,11/1/2018 17:33,29.7175,0,4.5,50.223,22.5,0,8.7,51.501,90.2
179,11/1/2018 17:43,29.7116,0,3.38,50.268,28.1,0,3.7,51.193,90.6
180,11/1/2018 17:53,29.7057,0,2.26,50.268,39.3,0,1.2,51.105,91.2
181,11/1/2018 18:03,29.7027,0,2.26,50.268,22.5,0,1.2,50.886,91.3
182,11/1/2018 18:13,29.7027,0,1.12,50.268,5.6,0,1.2,50.4,91.4
183,11/1/2018 18:23,29.7057,0,1.12,50.268,355.2,0,1.2,50.576,91.5
184,11/1/2018 18:33,29.6998,0,0,50.268,355.2,0,1.2,50.488,91.6
185,11/1/2018 18:43,29.688,0,0,50.311,355.2,0,1.2,50.223,92.1
186,11/1/2018 18:53,29.6821,0,0,50.311,355.2,0,1.2,49.737,92.3
187,11/1/2018 19:03,29.688,0,0,50.311,355.2,0,1.2,49.116,92.7
188,11/1/2018 19:13,29.6791,0,0,50.311,355.2,0,1.2,48.672,93.1
189,11/1/2018 19:23,29.685,0,0,50.311,355.2,0,1.2,48.36,93.6
190,11/1/2018 19:33,29.688,0,0,50.311,355.2,0,1.2,47.781,94.2
191,11/1/2018 19:43,29.685,0,0,50.311,355.2,0,1.2,47.691,94.7
192,11/1/2018 19:53,29.6762,0,0,50.311,355.2,0,1.2,47.871,95.3
193,11/1/2018 20:03,29.6703,0,0,50.311,355.2,0,1.2,47.512,95.4
194,11/1/2018 20:13,29.6732,0,0,50.311,355.2,0,1.2,47.154,95.5
195,11/1/2018 20:23,29.6643,0,0,50.311,355.2,0,1.2,47.289,95.7
196,11/1/2018 20:33,29.6673,0,0,50.268,355.2,0,1.2,47.647,95.8
197,11/1/2018 20:43,29.6555,0,0,50.268,0,0,1.2,47.871,96.4
198,11/1/2018 20:53,29.6525,0,0,50.268,71.6,0,1.2,47.959,97
199,11/1/2018 21:03,29.6496,0,0,50.268,16.8,0,1.2,47.334,97
200,11/1/2018 21:13,29.6555,0,0,50.268,338.3,0,1.2,46.974,96.9
201,11/1/2018 21:23,29.6466,0,0,50.268,339.7,0,1.2,47.109,97.3
202,11/1/2018 21:33,29.6407,0,0,50.223,349.6,0,1.2,47.289,97.4
203,11/1/2018 21:43,29.6378,0,0,50.223,349.6,0,1.2,47.871,97.4
204,11/1/2018 21:53,29.6496,0,0,50.223,349.6,0,1.2,47.871,97.4
205,11/1/2018 22:03,29.6466,0,0,50.223,349.6,0,1.2,48.094,97.4
206,11/1/2018 22:13,29.6437,0,0,50.18,349.6,0,1.2,48.227,97.5
207,11/1/2018 22:23,29.6348,0,0,50.18,349.6,0,1.2,48.583,97.5
208,11/1/2018 22:33,29.6378,0,0,50.18,349.6,0,1.2,48.493,97.6
209,11/1/2018 22:43,29.6407,0,0,50.18,349.6,0,1.2,48.717,97.7
210,11/1/2018 22:53,29.6378,0,0,50.18,349.6,0,1.2,48.895,97.8
211,11/1/2018 23:03,29.626,0,1.12,50.135,8.4,0,1.2,49.204,97.7
212,11/1/2018 23:13,29.626,0,3.38,50.135,61.8,0,1.2,49.294,97.6
213,11/1/2018 23:23,29.623,0,2.26,50.135,46.3,0,1.2,49.338,97.4
214,11/1/2018 23:33,29.623,0,2.26,50.135,37.9,0,1.2,49.471,97.3
215,11/1/2018 23:43,29.6171,0,2.26,50.135,75.8,0,1.2,49.649,96.9
216,11/1/2018 23:53,29.6023,0,4.5,50.135,99.7,0,1.2,49.692,96.3
217,11/2/2018 0:03,29.6112,0,2.26,50.135,106.7,0,1.2,49.825,96.3
218,11/2/2018 0:13,29.6053,0,0,50.135,105.3,0,1.2,49.825,96.3
219,11/2/2018 0:23,29.5905,0,0,50.135,105.3,0,1.2,50.047,96.3
220,11/2/2018 0:33,29.5817,0,0,50.18,105.3,0,1.2,50.047,96.3
221,11/2/2018 0:43,29.5728,0,0,50.135,99.7,0,1.2,50.047,96.3
222,11/2/2018 0:53,29.561,0,0,50.135,78.6,0,1.2,50.092,96.3
223,11/2/2018 1:03,29.558,0,0,50.135,75.8,0.016,1.2,50.002,96.3
224,11/2/2018 1:13,29.5551,0,0,50.135,57.6,0,1.2,50.002,96.6
225,11/2/2018 1:23,29.5492,0,0,50.135,57.6,0,1.2,50.223,96.9
226,11/2/2018 1:33,29.5433,0,0,50.18,119.3,0.008,1.2,50.135,97.4
227,11/2/2018 1:43,29.5315,0,1.12,50.18,160,0.008,1.2,50.135,97.7
228,11/2/2018 1:53,29.5315,0,0,50.18,186.7,0.016,1.2,50.135,97.9
229,11/2/2018 2:03,29.5285,0,3.38,50.18,266.7,0.016,1.2,49.692,98.2
230,11/2/2018 2:13,29.5315,0,4.5,50.18,255.5,0.008,1.2,49.294,98.3
231,11/2/2018 2:23,29.5344,0,4.5,50.18,161.5,0,1.2,49.516,98.6
232,11/2/2018 2:33,29.5433,0,4.5,50.18,167.1,0.008,1.2,49.428,98.6
233,11/2/2018 2:43,29.5403,0,1.12,50.18,198,0,1.2,49.471,98.8
234,11/2/2018 2:53,29.5344,0,2.26,50.18,127.8,0,1.2,49.692,98.8
235,11/2/2018 3:03,29.5315,0,2.26,50.18,120.7,0,1.2,50.047,98.8
236,11/2/2018 3:13,29.5285,0,2.26,50.223,161.5,0,1.2,50.488,98.9
237,11/2/2018 3:23,29.5256,0,1.12,50.223,39.3,0,1.2,50.268,98.8
238,11/2/2018 3:33,29.5137,0,2.26,50.223,5.6,0,1.2,50.311,98.8
239,11/2/2018 3:43,29.5137,0,3.38,50.223,75.8,0,1.2,50.576,99.1
240,11/2/2018 3:53,29.5137,0,3.38,50.223,46.3,0,1.2,50.841,99
241,11/2/2018 4:03,29.5049,0,0,50.223,46.3,0,1.2,51.105,99.1
242,11/2/2018 4:13,29.5049,0,0,50.223,46.3,0,1.2,51.282,99
243,11/2/2018 4:23,29.5078,0,0,50.223,46.3,0,1.2,51.37,99
244,11/2/2018 4:33,29.5078,0,0,50.268,46.3,0,1.2,51.458,99
245,11/2/2018 4:43,29.5078,0,0,50.268,46.3,0,1.2,51.501,99
246,11/2/2018 4:53,29.4901,0,0,50.268,46.3,0,1.2,51.501,99.1
247,11/2/2018 5:03,29.4931,0,1.12,50.268,46.3,0,1.2,51.37,99.1
248,11/2/2018 5:13,29.4901,0,0,50.268,46.3,0,1.2,51.633,99.1
249,11/2/2018 5:23,29.496,0,0,50.268,46.3,0,1.2,51.852,99.1
250,11/2/2018 5:33,29.4901,0,0,50.311,46.3,0,1.2,51.984,99.1
251,11/2/2018 5:43,29.496,0,0,50.311,46.3,0,1.2,52.115,99.1
252,11/2/2018 5:53,29.4931,0,0,50.311,46.3,0,1.2,52.072,99.2
253,11/2/2018 6:03,29.4931,0,1.12,50.311,46.3,0,1.2,52.291,99.2
254,11/2/2018 6:13,29.4931,0,1.12,50.311,49.1,0.008,1.2,52.554,99.3
255,11/2/2018 6:23,29.4872,0,0,50.356,49.1,0,1.2,52.729,99.2
256,11/2/2018 6:33,29.4842,0,0,50.356,49.1,0,1.2,52.554,99.3
257,11/2/2018 6:43,29.4901,0,0,50.356,49.1,0,1.2,52.554,99.3
258,11/2/2018 6:53,29.4842,0,0,50.356,49.1,0,1.2,52.729,99.4
259,11/2/2018 7:03,29.4783,0,1.12,50.4,71.6,0,1.2,52.903,99.6
260,11/2/2018 7:13,29.4754,0,0,50.4,103.9,0.008,1.2,53.209,99.6
261,11/2/2018 7:23,29.4754,0,1.12,50.4,315.9,0.008,1.2,53.078,99.6
262,11/2/2018 7:33,29.4754,0,0,50.4,315.9,0,1.2,53.078,99.6
263,11/2/2018 7:43,29.4635,0,0,50.445,315.9,0,11.2,52.947,99.5
264,11/2/2018 7:53,29.4724,0,6.76,50.445,311.7,0,13.7,54.255,100
265,11/2/2018 8:03,29.4842,0,5.64,50.445,310.3,0,31.2,58.325,100
266,11/2/2018 8:13,29.4813,2.26,7.87,50.488,217.6,0.016,33.7,62.319,100
267,11/2/2018 8:23,29.4842,1.12,5.64,50.488,217.6,0,46.2,62.791,99.7
268,11/2/2018 8:33,29.4842,0,3.38,50.488,276.6,0,26.2,61.934,99.5
269,11/2/2018 8:43,29.4931,0,2.26,50.488,8.4,0.008,18.7,57.29,99.6
270,11/2/2018 8:53,29.496,0,4.5,50.533,43.5,0,21.2,57.117,99.7
271,11/2/2018 9:03,29.496,0,2.26,50.533,42.1,0,71.2,57.031,99.8
272,11/2/2018 9:13,29.496,0,3.38,50.576,42.1,0.016,43.7,57.376,99.8
273,11/2/2018 9:23,29.5049,0,1.12,50.576,40.7,0.016,31.2,57.031,99.8
274,11/2/2018 9:33,29.5078,0,1.12,50.621,25.3,0,71.2,57.506,99.8
275,11/2/2018 9:43,29.5078,0,4.5,50.664,46.3,0,58.7,58.152,100
276,11/2/2018 9:53,29.499,0,3.38,50.664,53.3,0,68.7,58.842,99.9
277,11/2/2018 10:03,29.5078,0,2.26,50.709,91.3,0,23.7,59.745,100
278,11/2/2018 10:13,29.5078,0,0,50.752,84.2,0,43.7,59.745,100
279,11/2/2018 10:23,29.5137,1.12,9.01,50.752,0,0,23.7,60.818,100
280,11/2/2018 10:33,29.5019,2.26,7.87,50.797,11.2,0,46.2,61.032,100
281,11/2/2018 10:43,29.5019,0,2.26,50.841,304.7,0,21.2,61.032,99.9
282,11/2/2018 10:53,29.499,0,4.5,50.841,189.5,0,23.7,61.333,99.8
283,11/2/2018 11:03,29.5019,2.26,6.76,50.886,116.5,0,66.2,61.462,99.9
284,11/2/2018 11:13,29.5078,1.12,6.76,50.929,321.5,0.031,36.2,61.506,99.7
285,11/2/2018 11:23,29.5049,0,2.26,50.974,327.1,0.094,163.7,61.248,99.8
286,11/2/2018 11:33,29.499,0,3.38,51.062,73,0.016,123.7,61.804,99.8
287,11/2/2018 11:43,29.5019,0,2.26,51.148,101.1,0.008,211.2,61.848,99.8
288,11/2/2018 11:53,29.496,0,2.26,51.237,123.5,0,161.2,62.233,99.8
289,11/2/2018 12:03,29.499,0,1.12,51.325,42.1,0,198.7,62.62,99.6
290,11/2/2018 12:13,29.496,0,0,51.37,139,0,143.7,62.834,99.6
