datetime,airtemp_F,rh,par_umolm2sec,soiltemp_F
8/13/19 5:07,68.099,63,1.2,67.5
8/13/19 5:07,68.099,63,1.2,67.413
8/13/19 5:08,68.099,63,1.2,67.372
8/13/19 5:08,68.099,63,1.2,67.372
8/13/19 5:08,68.099,62.9,1.2,67.372
8/13/19 5:08,68.099,62.9,1.2,67.372
8/13/19 5:08,68.099,62.9,1.2,67.372
8/13/19 5:08,68.099,62.9,1.2,67.372
8/13/19 5:08,68.099,62.9,1.2,67.372
8/13/19 5:08,68.056,62.8,1.2,67.372
8/13/19 5:08,68.056,62.9,1.2,67.372
8/13/19 5:08,68.056,62.8,1.2,67.372
8/13/19 5:08,68.056,62.8,1.2,67.372
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.372
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.329
8/13/19 5:08,68.056,62.8,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.056,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.285
8/13/19 5:08,68.013,62.7,1.2,67.329
8/13/19 5:08,68.013,62.6,3.7,67.329
8/13/19 5:08,68.013,62.6,3.7,67.329
8/13/19 5:08,68.013,62.6,1.2,67.329
8/13/19 5:08,68.013,62.6,3.7,67.372
8/13/19 5:08,68.013,62.6,3.7,67.372
8/13/19 5:08,68.013,62.6,3.7,67.372
8/13/19 5:08,68.013,62.6,1.2,67.413
8/13/19 5:08,68.013,62.6,1.2,67.413
8/13/19 5:08,68.013,62.6,1.2,67.456
8/13/19 5:08,67.971,62.6,1.2,67.5
8/13/19 5:08,68.013,62.6,1.2,67.543
8/13/19 5:08,68.013,62.6,1.2,67.627
8/13/19 5:09,67.971,62.6,1.2,67.671
8/13/19 5:09,68.013,62.6,3.7,67.714
8/13/19 5:09,67.971,62.6,6.2,67.714
8/13/19 5:09,67.971,62.6,3.7,67.714
8/13/19 5:09,67.971,62.6,6.2,67.714
8/13/19 5:09,67.971,62.6,3.7,67.714
8/13/19 5:09,67.971,62.6,1.2,67.714
8/13/19 5:09,67.971,62.6,1.2,67.714
8/13/19 5:09,67.971,62.5,1.2,67.757
8/13/19 5:09,68.013,62.5,1.2,67.757
8/13/19 5:09,67.971,62.5,6.2,67.757
8/13/19 5:09,67.971,62.6,3.7,67.757
8/13/19 5:09,67.971,62.6,3.7,67.757
8/13/19 5:09,67.971,62.6,3.7,67.757
8/13/19 5:09,67.971,62.6,3.7,67.757
8/13/19 5:09,67.971,62.6,6.2,67.798
8/13/19 5:09,67.971,62.6,6.2,67.798
8/13/19 5:09,67.971,62.6,6.2,67.798
8/13/19 5:09,67.971,62.6,8.7,67.798
8/13/19 5:09,67.971,62.6,6.2,67.842
8/13/19 5:09,67.971,62.6,3.7,67.842
8/13/19 5:09,67.971,62.6,8.7,67.842
8/13/19 5:09,67.971,62.6,3.7,67.885
8/13/19 5:09,68.013,62.7,1.2,67.885
8/13/19 5:09,67.971,62.7,1.2,67.885
8/13/19 5:09,68.013,62.7,1.2,67.928
8/13/19 5:09,68.013,62.7,1.2,67.971
