datetime,airtemp_F,rh,par_umolm2sec,soiltemp_F
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:35,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:36,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
4/17/19 8:37,,,1.2,
