datetime,airtemp_F,rh,par_umolm2sec,soiltemp_F
6/11/19 9:02,,,1.2,66.301
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.173
6/11/19 9:02,,,1.2,66.214
6/11/19 9:02,,,1.2,66.214
6/11/19 9:02,,,1.2,66.214
6/11/19 9:02,,,1.2,66.258
6/11/19 9:02,,,1.2,66.258
6/11/19 9:02,,,1.2,66.258
6/11/19 9:02,,,1.2,66.258
6/11/19 9:02,,,1.2,66.301
6/11/19 9:02,,,1.2,66.301
6/11/19 9:02,,,6.2,66.301
6/11/19 9:02,,,3.7,66.301
6/11/19 9:02,,,6.2,66.301
6/11/19 9:02,,,3.7,66.301
6/11/19 9:02,,,8.7,66.301
6/11/19 9:02,,,1.2,66.301
6/11/19 9:02,,,1.2,66.301
6/11/19 9:02,,,3.7,66.301
6/11/19 9:02,,,6.2,66.258
6/11/19 9:02,,,3.7,66.301
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,1.2,66.258
6/11/19 9:03,,,3.7,66.258
6/11/19 9:03,,,3.7,66.258
6/11/19 9:03,,,13.7,66.258
6/11/19 9:03,,,23.7,66.258
6/11/19 9:03,,,73.7,66.258
6/11/19 9:03,,,256.2,66.258
6/11/19 9:03,,,268.7,66.301
6/11/19 9:03,,,316.2,66.258
6/11/19 9:03,,,341.2,66.258
6/11/19 9:03,,,368.7,66.258
6/11/19 9:03,,,421.2,66.258
6/11/19 9:03,,,441.2,66.258
6/11/19 9:03,,,461.2,66.258
6/11/19 9:03,,,463.7,66.258
6/11/19 9:03,,,446.2,66.258
6/11/19 9:03,,,121.2,66.301
6/11/19 9:03,,,38.7,66.301
6/11/19 9:03,,,1.2,66.344
6/11/19 9:03,,,3.7,66.344
6/11/19 9:03,,,3.7,66.344
6/11/19 9:03,,,3.7,66.344
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,3.7,66.301
6/11/19 9:03,,,6.2,66.301
6/11/19 9:03,,,6.2,66.301
6/11/19 9:03,,,6.2,66.258
6/11/19 9:03,,,3.7,66.258
6/11/19 9:03,,,3.7,66.214
6/11/19 9:03,,,3.7,66.214
6/11/19 9:03,,,3.7,66.214
6/11/19 9:03,,,3.7,66.214
6/11/19 9:03,,,3.7,66.173
6/11/19 9:03,,,3.7,66.173
6/11/19 9:03,,,3.7,66.173
6/11/19 9:03,,,3.7,66.173
6/11/19 9:03,,,3.7,66.13
6/11/19 9:03,,,3.7,66.13
6/11/19 9:03,,,3.7,66.13
6/11/19 9:03,,,3.7,66.13
6/11/19 9:03,,,3.7,66.13
6/11/19 9:03,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.087
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:04,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.173
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.13
6/11/19 9:05,,,3.7,66.087
6/11/19 9:05,,,3.7,66.087
6/11/19 9:05,,,3.7,66.087
6/11/19 9:05,,,3.7,66.087
6/11/19 9:05,,,3.7,66.043
6/11/19 9:05,,,3.7,66
6/11/19 9:05,,,3.7,66
6/11/19 9:05,,,1.2,66
6/11/19 9:05,,,3.7,65.959
6/11/19 9:05,,,3.7,65.959
6/11/19 9:05,,,3.7,65.916
6/11/19 9:05,,,3.7,65.916
6/11/19 9:05,,,3.7,65.916
6/11/19 9:05,,,3.7,65.916
6/11/19 9:05,,,3.7,65.872
6/11/19 9:05,,,3.7,65.872
6/11/19 9:05,,,3.7,65.872
6/11/19 9:05,,,3.7,65.872
6/11/19 9:05,,,3.7,65.829
6/11/19 9:05,,,3.7,65.829
6/11/19 9:05,,,3.7,65.829
6/11/19 9:05,,,3.7,65.829
6/11/19 9:05,,,3.7,65.829
6/11/19 9:05,,,3.7,65.788
6/11/19 9:05,,,3.7,65.788
6/11/19 9:05,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.745
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.788
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.829
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.916
6/11/19 9:06,,,3.7,65.872
6/11/19 9:06,,,3.7,65.916
6/11/19 9:06,,,3.7,65.916
6/11/19 9:06,,,3.7,65.916
6/11/19 9:06,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.959
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.872
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:07,,,3.7,65.916
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,65.959
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:08,,,3.7,66
6/11/19 9:09,,,3.7,66
6/11/19 9:09,,,3.7,66
6/11/19 9:09,,,3.7,66
6/11/19 9:09,,,3.7,66
6/11/19 9:09,,,3.7,66
6/11/19 9:09,,,3.7,66
