file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7500,,,,RSSI_LI-7500,variances,,,,,,covariances,,,custom_variables,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--,--,--
2020-08-01T140000_smart3-00154.ghg,2020-08-01,14:30,214.6040,1,18000,18000,-0.130947,0,57.3429,0,219.061,0,-16.0321,0,4.99176,0,1.85851,2.24731,-0.247868,0.512094E-01,-0.577195E-11,-0.433709E-12,15.8565,393.599,405.595,0.00000,0,1191.47,29.5754,30.4767,0.00000,0,303.543,300.494,100647.,1.15381,1022.24,0.248226E-01,0.323466,0.214703E-01,2977.46,3627.53,0.186081E-01,82.0796,650.069,297.124,2.55472,-0.663495,0.658042E-01,2.64029,-0.844336E-13,-0.364012E-15,2.64029,7.15047,187.216,345.441,1.42813,-9999,0.336884,1.22248,-58.6448,-0.295252E-01,0.261766,-0.144315,0,28.6967,-4.35483,9.85064,24.5295,37.4090,52.4667,78.6047,-0.129085,1.01443,67.6291,1.03175,175.573,1.16261,-17.6867,1.16261,4.00078,1.16261,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,8,7,2,5,8,6,0,0,0,0,61,1.01264,1.30469,0.127626,0.714953,0.466130E-01,1935.63,0.573385E-01,-0.176867E-01,4.00078,14.3800,393.596,29.5765,23.8877,62.7761
2020-08-01T143000_smart3-00154.ghg,2020-08-01,15:00,214.6249,1,18000,18000,-0.932164E-01,0,37.6780,0,154.370,0,-9.48249,0,3.51749,0,-0.570845E-01,-0.819077,0.945498E-01,-0.186635E-01,0.738775E-11,0.543727E-12,15.9433,395.839,407.718,0.00000,0,1173.40,29.1332,30.0074,0.00000,0,303.512,300.448,100609.,1.15376,1021.98,0.248280E-01,0.227933,0.211447E-01,2931.85,3617.79,0.183268E-01,81.0398,685.940,296.868,2.42297,-0.250485,0.363898E-01,2.43615,0.164892E-13,0.463378E-15,2.43615,6.34611,179.020,354.098,0.855883,-9999,0.284242,0.743864,-53.5917,-0.323091E-01,0.244075,-0.112420,0,28.2136,-4.28152,9.68481,24.1165,36.7792,51.5834,77.2813,-0.919322E-01,1.01397,45.0785,1.03045,124.588,1.15898,-10.8464,1.15898,2.83886,1.15898,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,13,16,3,3,9,13,0,0,0,0,70,0.664197,0.728735,0.947965E-01,0.302437,0.373773E-01,1139.75,0.382308E-01,-0.108464E-01,2.83886,14.3800,395.833,29.1335,23.6356,72.5733
2020-08-01T150000_smart3-00154.ghg,2020-08-01,15:30,214.6457,1,18000,18000,-0.643251E-01,0,17.5775,0,91.5931,0,-4.48828,1,2.08636,0,-0.417362,-0.958795,-0.670928,-0.218400E-01,-0.128283E-10,-0.966155E-12,15.3150,379.956,391.149,0.00000,0,1153.44,28.6161,29.4592,0.00000,0,303.388,300.113,100572.,1.15485,1021.67,0.248094E-01,0.135196,0.207850E-01,2878.77,3547.37,0.179980E-01,81.1521,668.603,296.565,1.96536,0.346933,0.362460E-01,1.99608,0.293918E-14,-0.837629E-15,1.99608,5.15203,163.040,10.0109,1.04047,-9999,0.236008,0.525827,-65.7333,-0.263413E-01,0.191909,-0.631236E-01,0,26.6207,-4.03980,9.13803,22.7550,34.7028,48.6712,72.9183,-0.634879E-01,1.01319,22.1766,1.02785,75.0798,1.15155,-5.24633,1.15155,1.71021,1.15155,800000099,800000099,800000099,800000099,800011099,800011099,899999999,899999999,89999,89999,89,89,7,11,3,21,28,16,0,0,0,0,86,0.507215,0.468866,0.755726E-01,0.155489,0.919551E-01,545.369,0.187956E-01,-0.524633E-02,1.71021,14.0250,379.948,28.6166,23.3355,90.5174
2020-08-01T153000_smart3-00154.ghg,2020-08-01,16:00,214.6665,1,18000,18000,-0.800909E-01,0,54.4325,0,172.442,0,-14.4823,0,3.93498,0,2.26066,2.32614,-0.292325,0.530805E-01,0.484802E-11,0.388384E-12,14.9373,372.990,384.479,0.00000,0,1196.65,29.8809,30.8013,0.00000,0,304.825,301.941,100532.,1.14685,1022.44,0.249704E-01,0.254986,0.215637E-01,3004.81,3946.18,0.188025E-01,76.1446,941.376,297.277,1.96471,0.398782,0.499597E-01,2.00540,-0.623426E-13,0.324558E-15,2.00540,5.29497,160.519,11.4736,1.42754,-9999,0.264264,0.707087,-29.7996,-0.581049E-01,0.315657,-0.175661,0,28.6008,-4.34028,9.81773,24.4475,37.2840,52.2914,78.3420,-0.790475E-01,1.01320,62.5915,1.02790,138.253,1.15170,-15.8434,1.15170,3.15482,1.15170,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,9,6,6,21,26,21,0,0,0,0,89,0.584560,0.750421,0.791938E-01,0.381508,0.287044E-01,1080.57,0.533791E-01,-0.158434E-01,3.15482,13.7400,372.990,29.8813,24.0451,91.8514
2020-08-01T160000_smart3-00154.ghg,2020-08-01,16:30,214.6873,1,18000,18000,-0.645527E-01,1,30.2153,0,108.658,0,-8.83811,0,2.47818,0,-0.661778,-0.691805,0.127106,-0.157782E-01,0.278283E-10,0.218366E-11,15.0781,376.015,387.447,0.00000,0,1183.16,29.5055,30.4025,0.00000,0,304.438,301.406,100486.,1.14852,1022.21,0.249378E-01,0.160586,0.213206E-01,2965.67,3825.73,0.185636E-01,77.5192,860.057,297.058,2.18680,0.790722,0.357986E-01,2.32564,0.497135E-13,0.184561E-14,2.32564,5.63786,153.434,19.8794,0.881989,-9999,0.237077,0.730622,-38.7450,-0.446896E-01,0.278078,-0.108557,0,25.3713,-3.85019,8.70913,21.6870,33.0740,46.3867,69.4958,-0.636776E-01,1.01374,35.3716,1.02977,87.3085,1.15706,-9.55663,1.15706,1.99127,1.15706,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,5,8,3,4,20,19,0,0,0,0,93,0.838403,0.536844,0.859969E-01,0.381202,0.403476E-01,734.645,0.301285E-01,-0.955663E-02,1.99127,13.7489,376.008,29.5063,23.8281,92.3940
2020-08-01T163000_smart3-00154.ghg,2020-08-01,17:00,214.7082,1,18000,18000,-0.890406E-01,0,7.57304,0,95.5410,0,-4.95284,0,2.17961,0,0.335430,0.209326,0.756222E-01,0.477541E-02,-0.252163E-10,-0.197685E-11,15.1341,377.816,389.349,0.00000,0,1186.45,29.6192,30.5233,0.00000,0,304.825,301.677,100468.,1.14723,1022.28,0.249646E-01,0.141238,0.213798E-01,2976.58,3886.44,0.186360E-01,76.5889,909.857,297.120,2.28064,0.443560,0.474328E-01,2.32386,0.186131E-13,-0.166619E-14,2.32386,5.62498,161.045,11.0060,1.16956,-9999,0.278592,0.689749,-250.823,-0.690328E-02,0.792648E-01,-0.231782E-01,0,27.1836,-4.12522,9.33126,23.2361,35.4366,49.7003,74.4601,-0.878338E-01,1.01374,12.6466,1.02976,79.1660,1.15703,-5.27248,1.15703,1.80604,1.15703,800000099,800000099,800000099,800000099,800010099,800011099,899999999,899999999,89999,89999,89,89,5,6,4,29,81,25,0,0,0,0,93,0.659352,0.620208,0.999376E-01,0.343641E-01,0.150838E-01,414.410,0.107833E-01,-0.527248E-02,1.80604,13.7544,377.818,29.6192,23.8909,92.4226
2020-08-01T170000_smart3-00154.ghg,2020-08-01,17:30,214.7290,1,18000,18000,-0.673062E-01,0,-5.99564,2,97.4478,0,3.04260,0,2.22163,0,-0.845794,0.357520,0.254251,0.815079E-02,-0.135548E-10,-0.105275E-11,15.4064,383.861,395.657,0.400000,0,1196.56,29.8130,30.7292,0.00000,0,304.798,300.995,100438.,1.14940,1022.38,0.249156E-01,0.143962,0.215620E-01,2995.16,3735.24,0.187593E-01,80.1865,740.080,297.223,1.76670,0.175576,0.330185E-01,1.77571,0.734109E-13,-0.879814E-15,1.77571,4.80142,167.193,5.67548,1.06545,-9999,0.241987,0.620651,207.581,0.834132E-02,-0.615267E-01,0.210843E-01,0,28.7216,-4.35862,9.85921,24.5508,37.4416,52.5123,78.6730,-0.664830E-01,1.01238,-0.507528,1.02733,81.6884,1.16824,2.09785,1.16824,1.86234,1.16824,800000099,800000099,800000099,800001199,800000099,800011099,899999999,899999999,89999,89999,89,89,0,11,2,11,89,51,0,0,0,0,79,0.661380,0.514214,0.657082E-01,0.124454,0.272149,1736.22,-0.431892E-03,0.209785E-02,1.86234,13.7700,383.833,29.8103,23.9876,78.5067
2020-08-01T173000_smart3-00154.ghg,2020-08-01,18:00,214.7498,1,18000,18000,-0.210708E-01,1,-11.1451,0,76.8200,0,-0.791248,0,1.75043,0,-0.673202,5.78505,-0.806995,0.131819,-0.917491E-12,-0.828755E-13,14.6574,364.701,377.124,-0.600000,0,1323.98,32.9428,34.0650,0.00000,0,304.344,300.453,100394.,1.14959,1024.20,0.248817E-01,0.113428,0.238581E-01,3308.15,3618.80,0.207535E-01,91.4155,310.655,298.889,0.948310,-0.277318,0.138723E-01,0.988124,-0.167976E-12,-0.625958E-16,0.988124,5.31452,191.056,343.699,0.804403,-9999,0.135384,0.780698,19.5606,0.885197E-01,-0.145081,0.699181E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.207733E-01,1.01432,-6.73291,1.02963,63.7727,1.19361,-0.810962,1.19361,1.45313,1.19361,800000099,800000099,800000099,800000099,800001099,800101099,899999999,899999999,89999,89999,89,89,4,2,4,9,34,2,0,0,0,0,7,0.662107,0.859243,0.400444E-01,0.109827,0.200217E-01,966.928,-0.571842E-02,-0.810962E-03,1.45313,13.7645,364.701,32.9435,25.6572,7.01934
2020-08-01T180000_smart3-00154.ghg,2020-08-01,18:30,214.7707,1,18000,18000,-0.461666E-01,0,-8.85765,0,105.383,0,-3.65877,0,2.40432,0,1.60485,-0.730453,1.37979,-0.166652E-01,0.327529E-10,0.268097E-11,15.9114,397.602,410.978,0.00000,0,1302.41,32.5455,33.6403,0.00000,0,305.063,301.751,100396.,1.14485,1023.98,0.249886E-01,0.155800,0.234695E-01,3268.32,3903.02,0.205001E-01,83.7381,634.707,298.685,1.86643,-0.779277E-01,0.228464E-01,1.86820,-0.208009E-13,0.205846E-14,1.86820,5.14722,175.028,357.609,0.700693,-9999,0.200812,0.400077,80.3150,0.215589E-01,-0.840516E-01,0.376259E-01,0,26.1150,-3.96305,8.96443,22.3227,34.0435,47.7465,71.5330,-0.455759E-01,1.01296,-2.87875,1.02874,87.9660,1.17526,-3.58773,1.17526,2.00694,1.17526,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,18,16,3,9,28,2,0,0,0,0,41,0.414998,0.327756,0.574004E-01,0.426508E-01,0.941775E-01,2341.17,-0.245563E-02,-0.358773E-02,2.00694,13.7600,397.603,32.5448,25.4472,41.7766
2020-08-01T183000_smart3-00154.ghg,2020-08-01,19:00,214.7915,1,18000,18000,-0.109700,1,-44.7353,0,107.340,0,-6.05550,1,2.44263,0,-3.31717,-4.56080,1.18754,-0.103785,0.135143E-10,0.955382E-12,17.1858,425.670,438.877,0.600000,0,1214.94,30.0924,31.0261,0.00000,0,303.806,299.091,100394.,1.15609,1022.51,0.247688E-01,0.158282,0.218931E-01,3021.92,3339.98,0.189372E-01,90.4772,318.061,297.371,2.45333,-0.178066,0.351928E-01,2.46004,0.263735E-13,0.786365E-15,2.46004,7.62864,172.819,355.849,0.819690,-9999,0.308040,1.17031,57.3711,0.301807E-01,-0.416762,0.122852,0,29.2455,-4.43811,10.0390,24.9986,38.1244,53.4701,80.1079,-0.107994,1.01580,-37.5838,1.03555,92.0318,1.20464,-4.08503,1.20464,2.09427,1.20464,800000099,800000099,800000099,800001199,800000099,800100099,899999999,899999999,89999,89999,89,89,4,23,4,4,76,76,0,0,0,0,54,1.63625,0.602606,0.101772,0.613221,0.711520,1184.76,-0.317936E-01,-0.408503E-02,2.09427,13.7511,425.598,30.0931,24.1398,53.9161
2020-08-01T190000_smart3-00154.ghg,2020-08-01,19:30,214.8123,1,18000,18000,-0.353702E-01,0,-16.6391,0,19.3517,1,3.83213,1,0.440196,1,-0.498472,1.98501,0.795074,0.451534E-01,0.150727E-10,0.105670E-11,17.9675,444.437,458.730,0.00000,0,1259.65,31.1582,32.1603,0.00000,0,303.007,298.692,100395.,1.15717,1023.13,0.247356E-01,0.285247E-01,0.226990E-01,3128.97,3261.93,0.196159E-01,95.9238,132.963,297.953,1.55288,-0.784094E-01,0.258851E-01,1.55507,0.143414E-13,0.838883E-15,1.55507,4.25752,177.377,357.109,0.953768,-9999,0.174831,0.333636,28.2057,0.613884E-01,-0.859826,0.803865E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.348383E-01,1.01527,-15.1110,1.03303,17.7021,1.20631,3.71535,1.20631,0.402672,1.20631,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,11,7,4,28,0,0,0,0,0,55,0.446448,0.183301,0.375216E-01,0.575693E-01,0.617520,1186.29,-0.127634E-01,0.371535E-02,0.402672,13.5375,444.444,31.1586,24.7207,54.5937
2020-08-01T193000_smart3-00154.ghg,2020-08-01,20:00,214.8332,0,18000,18000,-0.112572,0,-37.6032,0,34.9470,0,9.48401,0,0.795239,0,0.474973,-0.640644,-1.44558,-0.145782E-01,-0.401847E-10,-0.301810E-11,16.5641,410.270,423.314,0.00000,0,1244.06,30.8137,31.7933,0.00000,0,303.177,299.073,100388.,1.15578,1022.93,0.247687E-01,0.515315E-01,0.224179E-01,3094.17,3336.37,0.193964E-01,92.7405,242.203,297.766,2.83608,0.167296,0.384530E-01,2.84127,0.132606E-13,-0.242602E-14,2.84127,7.81642,169.799,3.37589,0.775451,-9999,0.312088,0.766519,70.9855,0.243923E-01,-1.07601,0.101912,0,27.4857,-4.17106,9.43495,23.4944,35.8304,50.2526,75.2876,-0.110714,1.01678,-34.4409,1.03808,32.7394,1.21212,9.00839,1.21212,0.745004,1.21212,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,5,17,4,3,71,1,0,0,0,0,69,0.849588,0.561453,0.121996,0.677494E-01,0.990903E-01,91.7604,-0.291309E-01,0.900839E-02,0.745004,12.7900,410.266,30.8136,24.5387,70.0358
2020-08-01T200000_smart3-00154.ghg,2020-08-01,20:30,214.8540,0,18000,18000,-0.983918E-01,0,-35.5695,0,26.9294,0,10.6545,0,0.612778,0,-0.328722E-01,-0.919883,-0.298571,-0.209319E-01,0.134141E-10,0.100865E-11,16.2803,403.214,415.821,0.00000,0,1224.17,30.3190,31.2670,0.00000,0,303.091,299.046,100387.,1.15608,1022.64,0.247670E-01,0.397080E-01,0.220595E-01,3044.43,3331.17,0.190814E-01,91.3922,286.739,297.495,2.66465,0.249209,0.445856E-01,2.67665,-0.269789E-13,0.823944E-15,2.67665,6.02609,167.202,5.34299,0.954431,-9999,0.291733,0.617863,61.2912,0.282504E-01,-1.32084,0.103129,0,27.1248,-4.11630,9.31108,23.1859,35.3600,49.5929,74.2992,-0.967897E-01,1.01655,-32.9207,1.03739,26.0305,1.21109,9.94582,1.21109,0.592323,1.21109,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,26,5,5,41,2,0,0,0,0,85,0.693464,0.432079,0.110183,0.584349E-01,0.148824,510.826,-0.278457E-01,0.994582E-02,0.592323,12.7345,403.206,30.3190,24.2659,85.8399
2020-08-01T203000_smart3-00154.ghg,2020-08-01,21:00,214.8748,0,18000,18000,-0.114552,0,-34.7313,0,49.9665,1,32.1332,1,1.13638,1,-0.689688,1.92485,2.44933,0.437763E-01,-0.812074E-10,-0.552293E-11,18.6514,460.981,475.901,-0.100000,0,1268.49,31.3514,32.3662,0.00000,0,303.194,298.495,100410.,1.15802,1023.24,0.247156E-01,0.736372E-01,0.228581E-01,3148.83,3223.94,0.197389E-01,97.6702,75.1113,298.059,2.65850,0.495982,0.494301E-01,2.70482,0.300458E-13,-0.435395E-14,2.70482,6.70291,160.363,10.5679,1.04713,-9999,0.314517,0.826468,78.6826,0.220061E-01,-0.695092,0.931932E-01,0,27.8600,-4.22786,9.56343,23.8143,36.3183,50.9369,76.3128,-0.112736,1.01611,-30.9215,1.03654,44.6749,1.20597,27.7293,1.20597,1.01603,1.20597,800000099,800000099,800000099,800001199,800000199,800000199,899999999,899999999,89999,89999,89,89,5,12,7,6,71,56,0,0,0,0,52,0.813054,0.720098,0.119783,0.567099E-01,3.57526,2333.34,-0.260956E-01,0.277293E-01,1.01603,12.6900,460.915,31.3508,24.8238,51.5132
2020-08-01T210000_smart3-00154.ghg,2020-08-01,21:30,214.8956,0,18000,18000,-0.115862,0,-41.4523,0,47.7322,0,-4.48465,2,1.08590,0,0.397371,1.67018,0.875090,0.379962E-01,-0.267588E-11,-0.179166E-12,19.4736,481.634,497.683,0.00000,1,1303.87,32.2482,33.3228,0.00000,0,302.981,298.813,100447.,1.15682,1023.77,0.247327E-01,0.703662E-01,0.234957E-01,3240.10,3285.38,0.203105E-01,98.6219,45.2765,298.539,2.68944,-0.381602,0.539601E-01,2.71692,-0.150584E-13,-0.137411E-15,2.71692,6.67573,180.497,351.924,1.13801,-9999,0.316473,0.875989,67.1923,0.257693E-01,-0.868435,0.110597,0,27.8111,-4.22045,9.54666,23.7725,36.2546,50.8476,76.1790,-0.113986,1.01645,-37.5160,1.03725,43.7367,1.20965,-2.25417,1.20965,0.995000,1.20965,800000099,800000099,800000099,800001199,800000099,800001099,899999999,899999999,89999,89999,89,89,10,16,3,15,3,6,0,0,0,0,38,0.798673,0.831495,0.121811,0.686878E-01,2.68538,878.440,-0.316773E-01,-0.225417E-02,0.995000,12.6456,481.634,32.2481,25.3078,36.3680
2020-08-01T213000_smart3-00154.ghg,2020-08-01,22:00,214.9165,0,18000,18000,-0.832946E-01,0,-32.5494,0,51.4528,1,7.12054,0,1.17041,1,-0.146927,-0.643912,-2.30809,-0.146472E-01,0.276622E-10,0.206578E-11,17.2849,427.199,441.277,0.00000,0,1290.82,31.9027,32.9541,0.00000,0,302.719,298.695,100479.,1.15780,1023.56,0.247151E-01,0.758424E-01,0.232606E-01,3206.42,3262.56,0.200903E-01,98.2792,56.1427,298.363,2.15292,-0.952989,0.515333E-01,2.35497,0.473435E-13,0.160037E-14,2.35497,7.35015,198.078,336.123,1.25389,-9999,0.268220,0.758822,52.1029,0.332323E-01,-0.632606,0.102401,0,28.3753,-4.30606,9.74032,24.2548,36.9900,51.8791,77.7243,-0.820010E-01,1.01578,-28.7758,1.03535,45.6541,1.20535,6.81119,1.20535,1.03850,1.20535,800000099,800000099,800000099,800000099,800000099,810100099,899999999,899999999,89999,89999,89,89,4,9,9,2,25,1,0,0,0,0,35,0.798165,0.636267,0.832132E-01,0.700515E-01,0.574040E-01,1895.95,-0.242817E-01,0.681119E-02,1.03850,12.6334,427.197,31.9026,25.1275,35.5764
2020-08-01T220000_smart3-00154.ghg,2020-08-01,22:30,214.9373,0,18000,18000,-0.793915E-01,0,-36.7313,0,22.6128,0,9.49882,0,0.514294,0,-0.211221,-3.24685,0.298858,-0.738447E-01,0.150679E-10,0.104661E-11,17.5804,434.243,447.748,0.00000,0,1221.12,30.1622,31.1002,0.00000,0,302.527,298.526,100482.,1.15926,1022.54,0.247005E-01,0.333263E-01,0.220046E-01,3031.57,3230.00,0.189816E-01,93.8564,198.439,297.424,2.11333,-1.05900,0.524983E-01,2.36441,0.265916E-13,0.857088E-15,2.36441,5.97483,199.574,333.384,1.27228,-9999,0.261696,0.588821,42.8695,0.403901E-01,-1.62436,0.118407,0,27.6148,-4.19065,9.47926,23.6047,35.9986,50.4886,75.6411,-0.781086E-01,1.01642,-34.2974,1.03667,22.6806,1.21265,9.15372,1.21265,0.515836,1.21265,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,17,11,5,0,21,1,0,0,0,0,56,0.590820,0.502041,0.847812E-01,0.850947E-01,0.159347E-01,78.4907,-0.289334E-01,0.915372E-02,0.515836,12.6100,434.242,30.1622,24.1974,56.4377
2020-08-01T223000_smart3-00154.ghg,2020-08-01,23:00,214.9581,0,18000,18000,-0.117225,0,-53.6625,0,56.7680,0,16.9366,1,1.29118,0,0.784137E-01,-4.38785,-0.837982,-0.998010E-01,0.523477E-10,0.351220E-11,16.7796,414.490,426.347,0.00000,0,1125.80,27.8097,28.6052,0.00000,0,302.506,298.589,100496.,1.16023,1021.18,0.247021E-01,0.836684E-01,0.202870E-01,2795.52,3242.06,0.174853E-01,86.2265,446.545,296.079,2.92291,-0.610338,0.382941E-01,2.98620,-0.434695E-13,0.311973E-14,2.98620,7.49619,184.055,348.205,0.734763,-9999,0.317862,0.707447,52.5647,0.329404E-01,-0.945296,0.142491,0,26.6483,-4.04398,9.14749,22.7786,34.7387,48.7216,72.9938,-0.115160,1.01793,-48.6939,1.04058,51.2610,1.22310,15.4907,1.22310,1.16592,1.22310,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,19,2,2,48,1,0,0,0,0,88,0.765231,0.512932,0.136730,0.116886,0.185180,833.139,-0.410989E-01,0.154907E-01,1.16592,12.6100,414.489,27.8096,22.8485,88.0322
2020-08-01T230000_smart3-00154.ghg,2020-08-01,23:30,214.9790,0,18000,18000,-0.939261E-01,0,-49.9757,0,35.1984,0,11.8686,0,0.800583,0,-0.369877E-03,-1.47353,-0.188031,-0.335151E-01,0.751617E-11,0.495260E-12,16.6041,410.059,421.447,0.00000,0,1094.09,27.0199,27.7702,0.00000,0,302.411,298.589,100520.,1.16085,1020.72,0.246962E-01,0.518778E-01,0.197155E-01,2716.77,3242.01,0.169836E-01,83.7990,525.239,295.608,2.58626,-0.207778,0.257184E-01,2.59472,-0.238985E-13,0.452668E-15,2.59472,5.87083,176.773,355.407,0.567916,-9999,0.284449,0.560502,40.4496,0.428063E-01,-1.41983,0.148276,0,26.9855,-4.09516,9.26326,23.0668,35.1783,49.3381,73.9175,-0.923238E-01,1.01735,-46.3375,1.03888,33.6210,1.22072,11.3749,1.22072,0.764704,1.22072,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,13,3,1,51,4,0,0,0,0,93,0.653152,0.361745,0.106106,0.126092,0.140427E-01,121.523,-0.391065E-01,0.113749E-01,0.764704,12.6100,410.056,27.0198,22.3819,92.3056
2020-08-01T233000_smart3-00154.ghg,2020-08-02,00:00,215.0000,0,18000,18000,-0.452711E-01,0,-31.6776,0,30.5720,0,9.12486,0,0.695210,0,-0.267401,-1.09750,0.136597,-0.249572E-01,0.751089E-10,0.480380E-11,16.7485,413.276,424.496,0.00000,0,1071.20,26.4322,27.1498,0.00000,0,302.096,298.375,100533.,1.16210,1020.38,0.246753E-01,0.450496E-01,0.193030E-01,2658.02,3201.08,0.166105E-01,83.0353,543.054,295.249,1.91756,0.573885E-01,0.221680E-01,1.91855,-0.779114E-13,0.448451E-14,1.91855,4.54736,170.506,1.71423,0.662043,-9999,0.197374,0.326248,21.3191,0.812183E-01,-1.03617,0.135351,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.444942E-01,1.01746,-28.9792,1.03813,27.6349,1.22965,8.40648,1.22965,0.628421,1.22965,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,18,8,3,45,5,0,0,0,0,93,0.316649,0.279827,0.560197E-01,0.120682,0.189673E-01,186.647,-0.244390E-01,0.840648E-02,0.628421,12.5922,413.269,26.4323,22.0223,92.3199
